scope,specimen_id,dataset_id,target,prediction,absolute_error,draw_count,mean_normalized_std,p99_normalized_std,high_uncertainty_fraction,cai_prediction_std,draw_minimum,draw_maximum,target_in_draw_range,registered_endpoint
posthoc_descriptive,q24-34,cgtnjyggtm,0.729378090372749,0.7406675983925822,0.011289508019833194,8,0.036153565237737995,0.0637451734896,0.00048828125,0.007867861621977985,0.7265147881751579,0.755183751576772,True,False
posthoc_descriptive,q24-35,cgtnjyggtm,0.740592106870971,0.7977234726769958,0.05713136580602485,8,0.02618328069571978,0.05130127020847591,0.0004069010416666667,0.008258199793155613,0.7813587515960492,0.8109976979906046,False,False
posthoc_descriptive,q24-36,cgtnjyggtm,0.826663690879134,0.8505048073407832,0.023841116461649103,8,0.020494880934811322,0.04498888398705783,0.000244140625,0.00882925272619046,0.8372928356532977,0.8649132547831053,False,False
posthoc_descriptive,q24-37,cgtnjyggtm,0.872754454087833,0.9072655218751524,0.03451106778731938,8,0.036886903870008335,0.06365431908816915,0.0005696614583333334,0.010604417189649192,0.8934369972907148,0.9226103112445428,False,False
posthoc_descriptive,q24-38,cgtnjyggtm,0.781286725706586,0.836520253693098,0.05523352798651204,8,0.018908626398524368,0.043534453693576516,0.000244140625,0.010692988996118306,0.8152341726582759,0.8512308551656084,False,False
posthoc_descriptive,q24-39,cgtnjyggtm,0.995526999245472,1.0312473748594106,0.03572037561393859,8,0.026447590562182894,0.048656345925429424,8.138020833333333e-05,0.011553050534995809,1.011120899891007,1.0487565304505866,False,False
posthoc_descriptive,q24-40,cgtnjyggtm,0.267545704340326,0.6480895790985165,0.3805438747581905,8,0.015615560652927156,0.04623352780019627,0.00016276041666666666,0.008316979284136349,0.637631837184581,0.6617266859666785,False,False
posthoc_descriptive,q24-41,cgtnjyggtm,0.334685595850399,0.7773628460526399,0.44267725020224097,8,0.022871084571473837,0.049353236209461485,0.0003255208333333333,0.011040122255557866,0.7583533874015465,0.7917052708838562,False,False
posthoc_descriptive,q24-42,cgtnjyggtm,0.261499715290238,0.6072311974789613,0.34573148218872324,8,0.020980896408092715,0.04872645578059077,8.138020833333333e-05,0.010295014734908861,0.5903082716479497,0.627209631266936,False,False
posthoc_descriptive,q24-43,cgtnjyggtm,0.26154708553789,0.5642408690077881,0.3026937834698981,8,0.021294111729354418,0.04972926724616505,8.138020833333333e-05,0.010774675782367118,0.5487557403587471,0.5805645948430614,False,False
