alpha,candidate_id,family,feature_control,fit_domains,lambda,method,model_state_sha256,ndcg_10,next_action_regret,outer_domain,parameter_count,representation,role,selected,stage,validation_domain,validation_specimen_count
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,0271b16ead17438f05012ad906fa2f9033bf88a4c4c4cc746c965fe460e84960,0.7016744580942342,0.020735794888977564,cgtnjyggtm,522,OLD,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,f63f4d998e5d33fd4e80a7aa355fed4d0985d446df14f8c6aae9e72eec55023f,0.6973079162630617,0.016915787857536328,cgtnjyggtm,522,OLD,source_validation,false,HEAD_INNER,yfxyg8jm46,42
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,27fd2ac58f6e00922e07afc4cd6b791d2a2548eaea0296639fd0228a15c3c945,0.696059463142603,0.0104227037276358,cgtnjyggtm,522,OLD,source_validation,false,HEAD_INNER,ykhs7s2dck,38
1.0,ridge_alpha_1,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,908fde747288ebe19300d37d851b391f953b860232bc63efd945a694a7d31c4e,0.7273632038888971,0.009169728385922483,cgtnjyggtm,522,OLD,source_validation,false,HEAD_INNER,74t7kcdgkr,45
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,41f2542afe080328413f16436046b5d816ce45059c59a85028d2f4e82dbd4d31,0.6774758294421073,0.016148003981360733,cgtnjyggtm,522,OLD,source_validation,false,HEAD_INNER,w68dtmpfyf,43
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,16c51c18d109851ee7e581a84b86259505b74f564a1a3c5d34ac0a052b1aaee0,0.7016744580942342,0.020735794888977564,cgtnjyggtm,522,OLD,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,8b42df611daf67058b11cd1e1fbdf3f284f523ddf3a55f7d810aeae22aba409a,0.6973079162630617,0.016915787857536328,cgtnjyggtm,522,OLD,source_validation,false,HEAD_INNER,yfxyg8jm46,42
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,eae4f2d1657def82f9a3a0c99fd63b059e3243f4848ab1a03733c99bd59dcac0,0.696059463142603,0.0104227037276358,cgtnjyggtm,522,OLD,source_validation,false,HEAD_INNER,ykhs7s2dck,38
10.0,ridge_alpha_10,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,b8fce6857242fe8451a4c1e5076a44f3e511b6d2a7155420da5e6265a4d4bbf2,0.7273500516080627,0.009169728385922483,cgtnjyggtm,522,OLD,source_validation,false,HEAD_INNER,74t7kcdgkr,45
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,26caacf3af8847cd2c5d62d85c82af55d30b90a9213816f8d34819bba8ee0405,0.677465931082373,0.016148003981360733,cgtnjyggtm,522,OLD,source_validation,false,HEAD_INNER,w68dtmpfyf,43
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,e20b9e7bb9a3bd8664817d2ffcdb929fc98acaf8a78c91c761d7b7472469cb23,0.7016412830961747,0.020735794888977564,cgtnjyggtm,522,OLD,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,62a72f8decfebd4b361118b1c1f90a84afd5f1c77d6e6a8eeb35daba82c0ebfb,0.6973079162630617,0.016915787857536328,cgtnjyggtm,522,OLD,source_validation,false,HEAD_INNER,yfxyg8jm46,42
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,0b4347f70f0862c858e77f441cd98cb05e80f1224f5a394e2bd5b751ea8e33ef,0.696059463142603,0.0104227037276358,cgtnjyggtm,522,OLD,source_validation,false,HEAD_INNER,ykhs7s2dck,38
100.0,ridge_alpha_100,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,0648a036865825ba8434c720c9c6e9ab3838ab4f3e07bfc1a22633df49220395,0.7298901299237621,0.009169728385922483,cgtnjyggtm,522,OLD,source_validation,true,HEAD_INNER,74t7kcdgkr,45
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,dcefa60835e2c92579b9184d04c828b5240be20c5bfbb33c4f0613e94239946e,0.676938857162776,0.016148003981360733,cgtnjyggtm,522,OLD,source_validation,true,HEAD_INNER,w68dtmpfyf,43
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,891f3f1b5700b33043d30ee4c7e24435131aad93390b26bab04bfd16e5a1c5b8,0.7020424062639469,0.020735794888977564,cgtnjyggtm,522,OLD,source_validation,true,HEAD_INNER,xcmzfsbd9t,59
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,1c8caece55f1c4c5b271d2993499380663b7dbd841b662f7eaa94a08c583afd3,0.6977545687514908,0.016915787857536328,cgtnjyggtm,522,OLD,source_validation,true,HEAD_INNER,yfxyg8jm46,42
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,95cede3f98d80330000e47bc6d8e2704d141d90a775d3ad11ef1c42d46a0daf0,0.6961135809613704,0.0104227037276358,cgtnjyggtm,522,OLD,source_validation,true,HEAD_INNER,ykhs7s2dck,38
100.0,LOCAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.6912759463193847,0.008451317585384163,w68dtmpfyf,1034,LOCAL,source_validation,false,CORRECT_ROUTE,74t7kcdgkr,45
100.0,LOCAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.6774578671814401,0.01956464263542831,w68dtmpfyf,1034,LOCAL,source_validation,false,CORRECT_ROUTE,cgtnjyggtm,49
100.0,LOCAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.660232437381593,0.024286009600742547,w68dtmpfyf,1034,LOCAL,source_validation,false,CORRECT_ROUTE,xcmzfsbd9t,59
100.0,LOCAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.6462294446174645,0.020941558444060624,w68dtmpfyf,1034,LOCAL,source_validation,false,CORRECT_ROUTE,yfxyg8jm46,42
100.0,LOCAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.6821904350700864,0.010497807036468184,w68dtmpfyf,1034,LOCAL,source_validation,false,CORRECT_ROUTE,ykhs7s2dck,38
100.0,LOCAL_GLOBAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.6920527244196929,0.008451317585384163,w68dtmpfyf,1546,LOCAL_GLOBAL,source_validation,true,CORRECT_ROUTE,74t7kcdgkr,45
100.0,LOCAL_GLOBAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.6770522755696833,0.019667398112075556,w68dtmpfyf,1546,LOCAL_GLOBAL,source_validation,true,CORRECT_ROUTE,cgtnjyggtm,49
100.0,LOCAL_GLOBAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.6612329161705035,0.024286009600742547,w68dtmpfyf,1546,LOCAL_GLOBAL,source_validation,true,CORRECT_ROUTE,xcmzfsbd9t,59
100.0,LOCAL_GLOBAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.6488221894922144,0.020941558444060624,w68dtmpfyf,1546,LOCAL_GLOBAL,source_validation,true,CORRECT_ROUTE,yfxyg8jm46,42
100.0,LOCAL_GLOBAL,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.6836044149617451,0.010497807036468184,w68dtmpfyf,1546,LOCAL_GLOBAL,source_validation,true,CORRECT_ROUTE,ykhs7s2dck,38
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,1.0,c2_global_context,0096009c0c71a4f83d24c78292a464fe126fd4415a2fb7f10b7e0591178725fb,,,w68dtmpfyf,1034,GLOBAL,source_train,true,FINAL_FIT,,
10.0,ridge_alpha_10,ridge,shuffled_surface_specimen,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,1.0,c3_shuffled_global,016b92a31d5f0e10da09cb3dd1842da713c48c1efd7c904891b5ab19733ba11a,,,w68dtmpfyf,1034,GLOBAL,source_train,true,FINAL_FIT,,
100.0,ridge_alpha_100,ridge,shuffled_surface_specimen,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,c3_shuffled_surface,644b94c673d483b0c94031d03321bad7b9dd4cdddd7a914f398c60fc5f34d558,,,w68dtmpfyf,1546,LOCAL_GLOBAL,source_train,true,FINAL_FIT,,
100.0,ridge_alpha_100,ridge,wrong_orientation,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,c4_wrong_orientation,4b5c4c81806b5b825c43f6aa5f2e159da019afbf0d050a6f3a47e33672c6732d,,,w68dtmpfyf,1546,LOCAL_GLOBAL,source_train,true,FINAL_FIT,,
100.0,ridge_alpha_100,ridge,spatial_derangement,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,c5_spatial_derangement,89707e99f8d81e08b3211ef6cf91761e7049c84498f410265d6e2aca5163167e,,,w68dtmpfyf,1546,LOCAL_GLOBAL,source_train,true,FINAL_FIT,,
100.0,ridge_alpha_100,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,proposed,50753d96c1d70a0b6cac46e8f991aff206c3b924a3f02c56cbe5fa2cdb8fe667,,,w68dtmpfyf,1546,LOCAL_GLOBAL,source_train,true,FINAL_FIT,,
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,old_refit_diagnostic,f617189208b7c860a60e45bf546978cbf499376ef0fb17f8469f816d6d9a3673,,,w68dtmpfyf,522,OLD,source_train,true,FINAL_FIT,,
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,,,0.6965035893195091,0.008308758341003853,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,true,FUSION_CORRECT,74t7kcdgkr,45
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,,,0.5877211655915937,0.023471334690525716,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,true,FUSION_CORRECT,cgtnjyggtm,49
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,,,0.7198258105013529,0.01747465901224418,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,true,FUSION_CORRECT,xcmzfsbd9t,59
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,,,0.7447468607132575,0.016501893437696973,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,true,FUSION_CORRECT,yfxyg8jm46,42
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,,,0.6833435891518921,0.010357151640147376,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,true,FUSION_CORRECT,ykhs7s2dck,38
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.25,,,0.7106516466688216,0.008118755574052897,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,74t7kcdgkr,45
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.25,,,0.6112267479699669,0.021840605315482955,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,cgtnjyggtm,49
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.25,,,0.6970535271521686,0.02006698832023048,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,xcmzfsbd9t,59
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.25,,,0.719024769144473,0.016886731002013315,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,yfxyg8jm46,42
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.25,,,0.6792886682851831,0.010049977585623456,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,ykhs7s2dck,38
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.5,,,0.714529635388764,0.00783570277594651,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,74t7kcdgkr,45
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.5,,,0.6331586250118497,0.02371452278812297,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,cgtnjyggtm,49
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.5,,,0.681496893970326,0.024443735844044776,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,xcmzfsbd9t,59
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.5,,,0.6975796095590636,0.015985698692786328,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,yfxyg8jm46,42
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.5,,,0.6862243125200171,0.009516986153287884,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,ykhs7s2dck,38
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.75,,,0.7104494607619789,0.00854551026437832,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,74t7kcdgkr,45
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.75,,,0.6588033400479419,0.02114273563223133,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,cgtnjyggtm,49
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.75,,,0.6714018458241842,0.02567928039091064,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,xcmzfsbd9t,59
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.75,,,0.6759624871340427,0.019843531884276327,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,yfxyg8jm46,42
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.75,,,0.6829463342048566,0.009856606919114833,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,ykhs7s2dck,38
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,1.0,,,0.6920527244196929,0.008451317585384163,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,74t7kcdgkr,45
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,1.0,,,0.6770522755696833,0.019667398112075556,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,cgtnjyggtm,49
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,1.0,,,0.6612329161705035,0.024286009600742547,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,xcmzfsbd9t,59
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,1.0,,,0.6488221894922144,0.020941558444060624,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,yfxyg8jm46,42
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,1.0,,,0.6836044149617451,0.010497807036468184,w68dtmpfyf,0,LOCAL_GLOBAL,source_validation,false,FUSION_CORRECT,ykhs7s2dck,38
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,,,0.6965035893195091,0.008308758341003853,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,74t7kcdgkr,45
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,,,0.5877211655915937,0.023471334690525716,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,cgtnjyggtm,49
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,,,0.7198258105013529,0.01747465901224418,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,xcmzfsbd9t,59
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,,,0.7447468607132575,0.016501893437696973,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,yfxyg8jm46,42
,lambda_0,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.0,,,0.6833435891518921,0.010357151640147376,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,ykhs7s2dck,38
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.25,,,0.7047113670993769,0.008460661698299201,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,74t7kcdgkr,45
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.25,,,0.6401162091821598,0.022321162077981932,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,cgtnjyggtm,49
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.25,,,0.7172312472451525,0.018275881293867462,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,xcmzfsbd9t,59
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.25,,,0.7400264657417391,0.016501893437696973,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,yfxyg8jm46,42
,lambda_0.25,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.25,,,0.6895922578180452,0.00992665804560869,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,ykhs7s2dck,38
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.5,,,0.7088944132627637,0.0095184011960392,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,74t7kcdgkr,45
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.5,,,0.6765098508315609,0.021506194435416293,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,cgtnjyggtm,49
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.5,,,0.7138188084377954,0.01864346007829893,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,xcmzfsbd9t,59
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.5,,,0.7318416199194686,0.016814256988575364,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,yfxyg8jm46,42
,lambda_0.5,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.5,,,0.6949795680771229,0.00995508231659089,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,ykhs7s2dck,38
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.75,,,0.7136721467966423,0.01031649077882352,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,74t7kcdgkr,45
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.75,,,0.701558707607713,0.020918209377309014,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,cgtnjyggtm,49
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.75,,,0.7128540249624399,0.019698949068876134,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,xcmzfsbd9t,59
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.75,,,0.7265628390795174,0.015887695800447858,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,yfxyg8jm46,42
,lambda_0.75,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,0.75,,,0.6920064057957361,0.01049608002238179,w68dtmpfyf,0,GLOBAL,source_validation,false,FUSION_GLOBAL,ykhs7s2dck,38
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,1.0,,,0.7269980969406423,0.009005967974705351,w68dtmpfyf,0,GLOBAL,source_validation,true,FUSION_GLOBAL,74t7kcdgkr,45
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,1.0,,,0.7264999389815053,0.01696612084999073,w68dtmpfyf,0,GLOBAL,source_validation,true,FUSION_GLOBAL,cgtnjyggtm,49
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,1.0,,,0.7052690990886757,0.02019872659249849,w68dtmpfyf,0,GLOBAL,source_validation,true,FUSION_GLOBAL,xcmzfsbd9t,59
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,1.0,,,0.7071331808511878,0.017228328855383224,w68dtmpfyf,0,GLOBAL,source_validation,true,FUSION_GLOBAL,yfxyg8jm46,42
,lambda_1,rank_fusion,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,1.0,,,0.6948617722674314,0.010417286884447275,w68dtmpfyf,0,GLOBAL,source_validation,true,FUSION_GLOBAL,ykhs7s2dck,38
,mlp_smooth_l1_32_16,mlp,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.6433853892692342,0.01676841198716329,w68dtmpfyf,33633,GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,233
0.1,ridge_alpha_0.1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.7121256141002995,0.014763286231405015,w68dtmpfyf,1034,GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,233
1.0,ridge_alpha_1,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.7121256141002995,0.014763286231405015,w68dtmpfyf,1034,GLOBAL,source_validation,false,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,233
10.0,ridge_alpha_10,ridge,correct_registration,74t7kcdgkr|cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,,0.7121524176258884,0.014763286231405015,w68dtmpfyf,1034,GLOBAL,source_validation,true,HEAD_AGGREGATE,EQUAL_SOURCE_MEAN,233
