specimen_id,dataset_id,learner,initial_budget,current_absolute_error,mechanical_oracle_cell,mechanical_oracle_added_measurements,mechanical_oracle_error_after,mechanical_oracle_improvement,reconstruction_oracle_cell,reconstruction_oracle_added_measurements,reconstruction_action_error_after,mechanical_headroom_over_reconstruction,candidate_bank_state_sha256,predictor_state_sha256
q16-10,w68dtmpfyf,huber,0.015625,0.080731883802665,36,1760,0.056609258805422,0.024122624997243,35,1728,0.0642295110417,0.007620252236278,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-10,w68dtmpfyf,ridge,0.015625,0.064743072248989,27,1717,0.038550961008129,0.02619211124086,35,1728,0.049404458286666,0.010853497278537,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-10,w68dtmpfyf,shallow_mlp,0.015625,0.137201439433036,27,1717,0.102164683936007,0.035036755497029,35,1728,0.130763220732656,0.028598536796649,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-11,w68dtmpfyf,huber,0.015625,0.051509346818152,35,1728,0.027138695890756,0.024370650927397,27,1717,0.054592567973706,0.02745387208295,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-11,w68dtmpfyf,ridge,0.015625,0.037322776872382,35,1728,0.01519591528684,0.022126861585543,27,1717,0.044474377721399,0.029278462434559,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-11,w68dtmpfyf,shallow_mlp,0.015625,0.030675062896436,27,1717,0.000210255631665,0.030464807264771,27,1717,0.000210255631665,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-12,w68dtmpfyf,huber,0.015625,0.064916369290906,28,1748,0.036739704331398,0.028176664959507,27,1717,0.071497084084969,0.03475737975357,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-12,w68dtmpfyf,ridge,0.015625,0.044648477008805,28,1748,0.016861516689535,0.02778696031927,27,1717,0.060324887671657,0.043463370982122,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-12,w68dtmpfyf,shallow_mlp,0.015625,0.110155733769333,46,1728,0.098688459235761,0.011467274533572,27,1717,0.151140912995587,0.052452453759826,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-13,w68dtmpfyf,huber,0.015625,0.032932351448514,28,1748,0.025689295460154,0.00724305598836,63,1728,0.032585166269036,0.006895870808882,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-13,w68dtmpfyf,ridge,0.015625,0.080916191645704,28,1748,0.069533353669727,0.011382837975978,63,1728,0.080654393122492,0.011121039452765,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-13,w68dtmpfyf,shallow_mlp,0.015625,0.053999286513666,35,1728,0.028349152683598,0.025650133830068,63,1728,0.054357292397446,0.026008139713848,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-14,w68dtmpfyf,huber,0.015625,0.010628333255629,19,1728,0.00719397981198,0.003434353443649,63,1728,0.009579909841846,0.002385930029866,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-14,w68dtmpfyf,ridge,0.015625,0.031198543116578,27,1717,0.000294777031909,0.030903766084669,63,1728,0.032088178033801,0.031793401001892,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-14,w68dtmpfyf,shallow_mlp,0.015625,0.03532470303534,28,1748,0.013396195545407,0.021928507489933,63,1728,0.027442760298136,0.014046564752729,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-15,w68dtmpfyf,huber,0.015625,0.033107517271401,28,1748,0.0262886416291,0.006818875642301,63,1728,0.031584957409968,0.005296315780868,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-15,w68dtmpfyf,ridge,0.015625,0.018568348659775,44,1760,0.006981573967731,0.011586774692043,63,1728,0.020101276986987,0.013119703019256,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-15,w68dtmpfyf,shallow_mlp,0.015625,0.03493127769455,28,1748,0.009735270129533,0.025196007565017,63,1728,0.031785722842868,0.022050452713334,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-16,w68dtmpfyf,huber,0.015625,0.00894952365294,29,1717,0.006072931189835,0.002876592463105,63,1728,0.008652572448552,0.002579641258717,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-16,w68dtmpfyf,ridge,0.015625,0.033316971379831,28,1748,0.015282411805932,0.0180345595739,63,1728,0.033654319216144,0.018371907410212,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-16,w68dtmpfyf,shallow_mlp,0.015625,0.141569012998334,28,1748,0.096366361917263,0.045202651081071,63,1728,0.143037563596623,0.046671201679359,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-17,w68dtmpfyf,huber,0.015625,0.092397025241806,30,1717,0.089283915107788,0.003113110134019,63,1728,0.092148416985464,0.002864501877676,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-17,w68dtmpfyf,ridge,0.015625,0.053616927848694,22,1728,0.050279874090817,0.003337053757877,63,1728,0.052662807245424,0.002382933154607,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-17,w68dtmpfyf,shallow_mlp,0.015625,0.142271063438645,41,1728,0.129060570862113,0.013210492576533,63,1728,0.141699120481434,0.012638549619322,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-18,w68dtmpfyf,huber,0.015625,0.037454655229347,54,1728,0.035287497475134,0.002167157754213,63,1728,0.036703975524821,0.001416478049686,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-18,w68dtmpfyf,ridge,0.015625,0.002591899774607,43,1728,0.000163025934219,0.002428873840388,63,1728,0.001565099010612,0.001402073076393,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-18,w68dtmpfyf,shallow_mlp,0.015625,0.216531393217285,35,1728,0.169239367590782,0.047292025626503,63,1728,0.210613525549342,0.04137415795856,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-19,w68dtmpfyf,huber,0.015625,0.192910027769071,19,1728,0.188081251352961,0.00482877641611,27,1717,0.194523022956152,0.006441771603191,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-19,w68dtmpfyf,ridge,0.015625,0.243967683607358,27,1717,0.238305883491702,0.005661800115656,27,1717,0.238305883491702,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-19,w68dtmpfyf,shallow_mlp,0.015625,0.129274738815964,19,1728,0.121739087808708,0.007535651007256,27,1717,0.134147971189337,0.012408883380628,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-2,w68dtmpfyf,huber,0.015625,0.035287903403765,27,1717,0.009013297196355,0.02627460620741,35,1728,0.027281321773431,0.018268024577076,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-2,w68dtmpfyf,ridge,0.015625,0.017165751213186,28,1748,0.012579128887888,0.004586622325298,35,1728,0.075715783475577,0.063136654587689,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-2,w68dtmpfyf,shallow_mlp,0.015625,0.215397376254005,27,1717,0.168111706906544,0.047285669347461,35,1728,0.19069832152726,0.022586614620716,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-20,w68dtmpfyf,huber,0.015625,0.050584654696441,44,1760,0.04775797424618,0.00282668045026,27,1717,0.056054584297894,0.008296610051713,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-20,w68dtmpfyf,ridge,0.015625,0.115980706539675,44,1760,0.112920203967412,0.003060502572263,27,1717,0.120042513564067,0.007122309596655,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-20,w68dtmpfyf,shallow_mlp,0.015625,0.155154372737084,4,1736,0.141377921509296,0.013776451227788,27,1717,0.181922801206918,0.040544879697622,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-21,w68dtmpfyf,huber,0.015625,0.159132261607281,36,1760,0.145603791632149,0.013528469975132,27,1717,0.15120019857297,0.005596406940821,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-21,w68dtmpfyf,ridge,0.015625,0.240257875944766,27,1717,0.22426963619574,0.015988239749026,27,1717,0.22426963619574,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-21,w68dtmpfyf,shallow_mlp,0.015625,0.38701332407985,35,1728,0.342017837688148,0.044995486391702,27,1717,0.364526348684523,0.022508510996375,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-22,w68dtmpfyf,huber,0.015625,0.026608968972019,35,1728,0.004563766054728,0.022045202917291,35,1728,0.004563766054728,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-22,w68dtmpfyf,ridge,0.015625,0.09142711184483,35,1728,0.061144013783791,0.03028309806104,35,1728,0.061144013783791,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-22,w68dtmpfyf,shallow_mlp,0.015625,0.071700693353719,56,1706,0.062463446769726,0.009237246583993,35,1728,0.141448498644982,0.078985051875256,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-23,w68dtmpfyf,huber,0.015625,0.042679470260517,34,1728,0.033004770679414,0.009674699581103,35,1728,0.036299228465027,0.003294457785613,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-23,w68dtmpfyf,ridge,0.015625,0.028953664899977,13,1728,0.024709442305191,0.004244222594786,35,1728,0.034355947466854,0.009646505161662,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-23,w68dtmpfyf,shallow_mlp,0.015625,0.092699309403024,27,1717,0.067591883020848,0.025107426382176,35,1728,0.112056150614898,0.044464267594049,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-24,w68dtmpfyf,huber,0.015625,0.040148855207567,35,1728,0.019623136307887,0.020525718899681,35,1728,0.019623136307887,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-24,w68dtmpfyf,ridge,0.015625,0.102950791982372,35,1728,0.077987184177738,0.024963607804634,35,1728,0.077987184177738,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-24,w68dtmpfyf,shallow_mlp,0.015625,0.194301197823153,35,1728,0.168929685508617,0.025371512314536,35,1728,0.168929685508617,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-25,w68dtmpfyf,huber,0.015625,0.016602072040778,34,1728,0.012764371093732,0.003837700947046,35,1728,0.028083136809536,0.015318765715804,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-25,w68dtmpfyf,ridge,0.015625,0.090942486027939,34,1728,0.085067031881186,0.005875454146753,35,1728,0.09725580872179,0.012188776840604,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-25,w68dtmpfyf,shallow_mlp,0.015625,0.176943756135478,28,1748,0.137188393792058,0.03975536234342,35,1728,0.167425914974553,0.030237521182495,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-26,w68dtmpfyf,huber,0.015625,0.034661084747882,36,1760,0.020615098754837,0.014045985993046,35,1728,0.076379823846507,0.05576472509167,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-26,w68dtmpfyf,ridge,0.015625,0.098844178858561,36,1760,0.085608480525034,0.013235698333527,35,1728,0.129686039367154,0.04407755884212,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-26,w68dtmpfyf,shallow_mlp,0.015625,0.009068584067654,41,1728,0.00005915727868,0.009009426788974,35,1728,0.039229979599357,0.039170822320677,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-27,w68dtmpfyf,huber,0.015625,0.014107336233057,26,1717,0.002142247658187,0.01196508857487,27,1717,0.021631708756265,0.019489461098077,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-27,w68dtmpfyf,ridge,0.015625,0.034751967037997,27,1717,0.016902782652974,0.017849184385023,27,1717,0.016902782652974,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-27,w68dtmpfyf,shallow_mlp,0.015625,0.245113643505149,35,1728,0.21535175068925,0.029761892815898,27,1717,0.344281829308447,0.128930078619196,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-28,w68dtmpfyf,huber,0.015625,0.088460676657815,27,1717,0.034301741787306,0.054158934870509,27,1717,0.034301741787306,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-28,w68dtmpfyf,ridge,0.015625,0.024381809519605,36,1760,0.005047882753023,0.019333926766582,27,1717,0.024121743269271,0.019073860516248,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-28,w68dtmpfyf,shallow_mlp,0.015625,0.073822937601329,0,1680,0.065429011243737,0.008393926357593,27,1717,0.123223163553832,0.057794152310096,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-29,w68dtmpfyf,huber,0.015625,0.010014323416575,43,1728,0.001903418249694,0.008110905166881,35,1728,0.009338261165883,0.007434842916188,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-29,w68dtmpfyf,ridge,0.015625,0.068522664611462,42,1728,0.064380925668276,0.004141738943186,35,1728,0.082824435495313,0.018443509827036,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-29,w68dtmpfyf,shallow_mlp,0.015625,0.199826900585031,8,1706,0.178877111617711,0.02094978896732,35,1728,0.249371957421553,0.070494845803842,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-3,w68dtmpfyf,huber,0.015625,0.069344033503946,42,1728,0.063401704135327,0.005942329368619,35,1728,0.129427250189085,0.066025546053758,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-3,w68dtmpfyf,ridge,0.015625,0.089279740884937,42,1728,0.082851295888548,0.006428444996389,35,1728,0.1455111807783,0.062659884889752,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-3,w68dtmpfyf,shallow_mlp,0.015625,0.019467408168123,27,1717,0.007605527853741,0.011861880314382,35,1728,0.037479864413921,0.02987433656018,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-30,w68dtmpfyf,huber,0.015625,0.050223672202491,27,1717,0.022486360142578,0.027737312059912,35,1728,0.048557582436755,0.026071222294177,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-30,w68dtmpfyf,ridge,0.015625,0.027961466615098,35,1728,0.018449593418587,0.009511873196512,35,1728,0.018449593418587,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-30,w68dtmpfyf,shallow_mlp,0.015625,0.169206288021623,53,1728,0.142352614418516,0.026853673603107,35,1728,0.224728962142026,0.08237634772351,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-31,w68dtmpfyf,huber,0.015625,0.034956963955444,36,1760,0.016927646021834,0.01802931793361,35,1728,0.020659709662438,0.003732063640604,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-31,w68dtmpfyf,ridge,0.015625,0.026433536288879,59,1728,0.023252873300248,0.003180662988631,35,1728,0.024523364207072,0.001270490906824,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-31,w68dtmpfyf,shallow_mlp,0.015625,0.112865633797653,35,1728,0.033095122659206,0.079770511138447,35,1728,0.033095122659206,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-32,w68dtmpfyf,huber,0.015625,0.123757613401829,35,1728,0.055940861429348,0.06781675197248,35,1728,0.055940861429348,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-32,w68dtmpfyf,ridge,0.015625,0.032639839098592,28,1748,0.007593557001353,0.025046282097239,35,1728,0.026094108111292,0.018500551109939,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-32,w68dtmpfyf,shallow_mlp,0.015625,0.104643407081692,28,1748,0.002925320485745,0.101718086595946,35,1728,0.019857682965478,0.016932362479732,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-33,w68dtmpfyf,huber,0.015625,0.103458010803186,27,1717,0.037278065511027,0.06617994529216,35,1728,0.113781347845867,0.076503282334841,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-33,w68dtmpfyf,ridge,0.015625,0.018571420024031,34,1728,0.006294545858168,0.012276874165863,35,1728,0.034487337754844,0.028192791896675,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-33,w68dtmpfyf,shallow_mlp,0.015625,0.08243258355256,43,1728,0.036251622500191,0.046180961052369,35,1728,0.052523466594083,0.016271844093892,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-34,w68dtmpfyf,huber,0.015625,0.115353777457183,27,1717,0.071966399104057,0.043387378353126,35,1728,0.090469503985215,0.018503104881158,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-34,w68dtmpfyf,ridge,0.015625,0.020272300122859,36,1760,0.000063465661502,0.020208834461357,35,1728,0.003024198991496,0.002960733329995,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-34,w68dtmpfyf,shallow_mlp,0.015625,0.091216716159363,36,1760,0.011074880122957,0.080141836036406,35,1728,0.038994096132915,0.027919216009957,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-35,w68dtmpfyf,huber,0.015625,0.114665511110261,35,1728,0.091052129138022,0.023613381972239,35,1728,0.091052129138022,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
q16-35,w68dtmpfyf,ridge,0.015625,0.060356056002781,35,1728,0.043841831044669,0.016514224958113,35,1728,0.043841831044669,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d5db4c5d6c140d0e463001767593343a7b2135ce20a608b7fe7f27b2db502cf5
q16-35,w68dtmpfyf,shallow_mlp,0.015625,0.023522570233352,10,1728,0.005359011599757,0.018163558633595,35,1728,0.021697307364295,0.016338295764538,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,09164e62565ca63ff40522e06a59098b101e661aeb82a3259e34aa4de7f297d5
q16-36,w68dtmpfyf,huber,0.015625,0.087710356985751,27,1717,0.065398497187998,0.022311859797753,27,1717,0.065398497187998,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,bb5206aa47cb365b889dc83bda5ac90133d44aa39da507e6c6e9c220765b0658
