record_id,dataset_id,dataset_version,source_dataset_id,source_dataset_version,specimen_id_raw,specimen_key,measurement_stage,measurement_name_raw,measurement_semantics,value_raw,value_numeric,unit_raw,unit_normalized,source_kind,source_path_or_url,source_sheet,source_cell,source_sha256,extraction_method,derivation,provenance_status,notes
hasebe-d00c8f1f5c19b0f981eb,8scdmfdcfb,3,8scdmfdcfb,3,r0-5,8scdmfdcfb:r0-5,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80.02,80.02,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C293,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-db1bc6dd8b79fe809b27,8scdmfdcfb,3,8scdmfdcfb,3,r0-5,8scdmfdcfb:r0-5,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.169,50.169,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D293,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-2eadee0c62c63bd82d81,8scdmfdcfb,3,8scdmfdcfb,3,r0-5,8scdmfdcfb:r0-5,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.83,3.83,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E293,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-e7b6cd7179720a3bc91d,8scdmfdcfb,3,8scdmfdcfb,3,r0-6,8scdmfdcfb:r0-6,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80.01,80.01,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C294,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-4f9c16a21133597db0a6,8scdmfdcfb,3,8scdmfdcfb,3,r0-6,8scdmfdcfb:r0-6,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.15933333,50.15933333,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D294,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-ea6576b424493279fa59,8scdmfdcfb,3,8scdmfdcfb,3,r0-6,8scdmfdcfb:r0-6,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.78,3.78,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E294,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-5be616727a97541d3609,8scdmfdcfb,3,8scdmfdcfb,3,r0-7,8scdmfdcfb:r0-7,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80.02,80.02,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C295,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-e338eaf59fb75f814c44,8scdmfdcfb,3,8scdmfdcfb,3,r0-7,8scdmfdcfb:r0-7,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.164,50.164,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D295,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-fc1b635c71a9bf09e229,8scdmfdcfb,3,8scdmfdcfb,3,r0-7,8scdmfdcfb:r0-7,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.83,3.83,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E295,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-39d829f8e562b3059acc,8scdmfdcfb,3,8scdmfdcfb,3,r0-8,8scdmfdcfb:r0-8,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80.01,80.01,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C296,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-0ee9480fbf220c6102e6,8scdmfdcfb,3,8scdmfdcfb,3,r0-8,8scdmfdcfb:r0-8,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.164,50.164,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D296,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-5cb4882e4591beaf61ce,8scdmfdcfb,3,8scdmfdcfb,3,r0-8,8scdmfdcfb:r0-8,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.81,3.81,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E296,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-b4bcd9c350e284a1864b,8scdmfdcfb,3,8scdmfdcfb,3,r0-9,8scdmfdcfb:r0-9,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80.02,80.02,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C297,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-41b0e2741ca5969d2d80,8scdmfdcfb,3,8scdmfdcfb,3,r0-9,8scdmfdcfb:r0-9,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.162,50.162,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D297,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-ca3869bad7489405ac1a,8scdmfdcfb,3,8scdmfdcfb,3,r0-9,8scdmfdcfb:r0-9,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.8,3.8,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E297,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-9afc212980c8e5401df3,8scdmfdcfb,3,8scdmfdcfb,3,r0-10,8scdmfdcfb:r0-10,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80,80,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C298,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-94ea5842c6785b2072b4,8scdmfdcfb,3,8scdmfdcfb,3,r0-10,8scdmfdcfb:r0-10,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.165,50.165,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D298,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-f2dcdb5b532f6718c70a,8scdmfdcfb,3,8scdmfdcfb,3,r0-10,8scdmfdcfb:r0-10,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.82,3.82,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E298,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-4cdb5d36d74b12888002,8scdmfdcfb,3,8scdmfdcfb,3,r0-11,8scdmfdcfb:r0-11,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,79.98,79.98,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C299,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-b165993f2bd787b38929,8scdmfdcfb,3,8scdmfdcfb,3,r0-11,8scdmfdcfb:r0-11,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.16966667,50.16966667,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D299,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-5ff34a376511e8c67481,8scdmfdcfb,3,8scdmfdcfb,3,r0-11,8scdmfdcfb:r0-11,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.78,3.78,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E299,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-e639c9dc7c464fc647c8,8scdmfdcfb,3,8scdmfdcfb,3,r0-12,8scdmfdcfb:r0-12,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,79.99,79.99,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C300,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-d41a2343c50fb8ad4eb1,8scdmfdcfb,3,8scdmfdcfb,3,r0-12,8scdmfdcfb:r0-12,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.16666667,50.16666667,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D300,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-b585cbab94b99a342a79,8scdmfdcfb,3,8scdmfdcfb,3,r0-12,8scdmfdcfb:r0-12,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.83,3.83,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E300,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-f7d25726f8ccf205998e,8scdmfdcfb,3,8scdmfdcfb,3,r0-13,8scdmfdcfb:r0-13,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80,80,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C301,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-9db9faab9362ea0f4a86,8scdmfdcfb,3,8scdmfdcfb,3,r0-13,8scdmfdcfb:r0-13,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.158,50.158,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D301,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-3628bef2dd695f66e7cd,8scdmfdcfb,3,8scdmfdcfb,3,r0-13,8scdmfdcfb:r0-13,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.82,3.82,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E301,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-fe0a06a9e39301ff49ab,8scdmfdcfb,3,8scdmfdcfb,3,r0-14,8scdmfdcfb:r0-14,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80.06,80.06,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C302,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-d03a145bc527c03a8a22,8scdmfdcfb,3,8scdmfdcfb,3,r0-14,8scdmfdcfb:r0-14,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.174,50.174,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D302,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-b69f36d86aafc0b3e25d,8scdmfdcfb,3,8scdmfdcfb,3,r0-14,8scdmfdcfb:r0-14,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.84,3.84,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E302,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-ce712bdee18e39db9682,8scdmfdcfb,3,8scdmfdcfb,3,r0-15,8scdmfdcfb:r0-15,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80.06,80.06,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C303,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-c7563dbae1320061cc6a,8scdmfdcfb,3,8scdmfdcfb,3,r0-15,8scdmfdcfb:r0-15,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.16833333,50.16833333,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D303,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-dad5f549e2090b129c88,8scdmfdcfb,3,8scdmfdcfb,3,r0-15,8scdmfdcfb:r0-15,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.75,3.75,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E303,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-cbe7028c7b83686c8196,8scdmfdcfb,3,8scdmfdcfb,3,r0-16,8scdmfdcfb:r0-16,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80.01,80.01,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C304,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-0701f767a8363f9bdd11,8scdmfdcfb,3,8scdmfdcfb,3,r0-16,8scdmfdcfb:r0-16,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.15266667,50.15266667,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D304,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-ed77a1c3673a0dd3050e,8scdmfdcfb,3,8scdmfdcfb,3,r0-16,8scdmfdcfb:r0-16,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.79,3.79,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E304,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-f28ae48811fc9c2a0e42,8scdmfdcfb,3,8scdmfdcfb,3,r0-17,8scdmfdcfb:r0-17,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80.01,80.01,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C305,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-77c2504a65d23d0dde13,8scdmfdcfb,3,8scdmfdcfb,3,r0-17,8scdmfdcfb:r0-17,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.16066667,50.16066667,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D305,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-82460e1005e5ae5bf42d,8scdmfdcfb,3,8scdmfdcfb,3,r0-17,8scdmfdcfb:r0-17,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.83,3.83,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E305,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-3f1a88309189f8a20f5a,8scdmfdcfb,3,8scdmfdcfb,3,r0-18,8scdmfdcfb:r0-18,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80.02,80.02,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C306,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-0587d1414ab5344aee37,8scdmfdcfb,3,8scdmfdcfb,3,r0-18,8scdmfdcfb:r0-18,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.15866667,50.15866667,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D306,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-c0f3d543b1c2809583f2,8scdmfdcfb,3,8scdmfdcfb,3,r0-18,8scdmfdcfb:r0-18,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.83,3.83,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E306,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-7dd068a9051ca463c756,8scdmfdcfb,3,8scdmfdcfb,3,r0-19,8scdmfdcfb:r0-19,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80.03,80.03,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C307,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-b6f12a6b6398692c5cb2,8scdmfdcfb,3,8scdmfdcfb,3,r0-19,8scdmfdcfb:r0-19,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.164,50.164,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D307,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-c88333ac702ff5b0bad4,8scdmfdcfb,3,8scdmfdcfb,3,r0-19,8scdmfdcfb:r0-19,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.843,3.843,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E307,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-c5f79d81a361a313c4e0,8scdmfdcfb,3,8scdmfdcfb,3,r0-20,8scdmfdcfb:r0-20,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80.03,80.03,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C308,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-e5191599fcbbff398c60,8scdmfdcfb,3,8scdmfdcfb,3,r0-20,8scdmfdcfb:r0-20,POST_LVI_PRE_CAI,Width,SPECIMEN_WIDTH,50.16366667,50.16366667,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,D308,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-cb89a6c0a4ef0a5a516e,8scdmfdcfb,3,8scdmfdcfb,3,r0-20,8scdmfdcfb:r0-20,POST_LVI_PRE_CAI,Thickness,SPECIMEN_THICKNESS,3.765,3.765,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,E308,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-573c451d2b97885b2242,8scdmfdcfb,3,8scdmfdcfb,3,r0-21,8scdmfdcfb:r0-21,POST_LVI_PRE_CAI,Height,SPECIMEN_HEIGHT,80.02,80.02,mm,mm,AUTHOR_WORKBOOK,data/public/hasebe_cai/raw/8scdmfdcfb/v3/2_Specimen size/Specimen size_v0.2.xlsx,Specimen size,C309,72c6dc7e1e8790883dba2b4b1e3ee1259fdfbad61d22d241a866d4621834fa65,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
