study_name,trial_id,outer_fold,state,failure_reason,inner_mae__74t7kcdgkr,inner_mae__cgtnjyggtm,inner_mae__w68dtmpfyf,inner_mae__xcmzfsbd9t,inner_mae__yfxyg8jm46,inner_mae__ykhs7s2dck,mean_mae,worst_mae,domain_sd,objective,accepted_proposals,proposed_variants,acceptance_rate,acceptance_by_domain,control_id,decomposition_family,band,decomposition_parameters,alpha,K_train,K_test,marginalization_stage,feature_layer,feature_aggregation,prediction_aggregation,morphology_beta,consistency,consistency_weight,pca_dimension,regressor,regressor_parameters,seed,runtime_seconds,config_sha256,search_view_sha256,candidate_sha256,evidence_sha256
d8::cgtnjyggtm,0,cgtnjyggtm,COMPLETE,,0.06107860054023371,,0.09952959483938549,0.06734994532113682,0.1299423146507875,0.0687190740909877,0.08532390588850625,0.1299423146507875,0.025997009551020894,0.12040918550630522,227,227,1.0,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":45,""proposed_variants"":45},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":43,""proposed_variants"":43},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":59,""proposed_variants"":59},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":42,""proposed_variants"":42},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":38,""proposed_variants"":38}}",B0,gaussian,low,"{""sigma"":2.0}",0.0,1,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260820,14.652130620088428,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,18b081bcf614726470b25f3b35e234eed0e05aaeb2544fa6515a7d69d82fea85,80f0e64f8722b5754e63cfeaac4d83e9255ec6d27817cd75fc5db1554c2dd54b
d8::cgtnjyggtm,1,cgtnjyggtm,PRUNED,"morphology_acceptance:74t7kcdgkr,w68dtmpfyf,xcmzfsbd9t,yfxyg8jm46,ykhs7s2dck",0.07057716170283873,,0.12349058020918133,0.081055859148703,0.15428580083623414,0.07653227745582546,0.10118833587055653,0.15428580083623414,0.03245616338310504,,66,227,0.2907488986784141,"{""74t7kcdgkr"":{""acceptance_rate"":0.1111111111111111,""accepted_proposals"":5,""proposed_variants"":45},""w68dtmpfyf"":{""acceptance_rate"":0.32558139534883723,""accepted_proposals"":14,""proposed_variants"":43},""xcmzfsbd9t"":{""acceptance_rate"":0.3728813559322034,""accepted_proposals"":22,""proposed_variants"":59},""yfxyg8jm46"":{""acceptance_rate"":0.40476190476190477,""accepted_proposals"":17,""proposed_variants"":42},""ykhs7s2dck"":{""acceptance_rate"":0.21052631578947367,""accepted_proposals"":8,""proposed_variants"":38}}",B1,gaussian,low,"{""sigma"":2.0}",1.0,1,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260821,14.945284992922097,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,03632a69193f98ebb40a41c97b7c52fc4dcec19939d184d26b2b462f845586c4,cea71d10652cf6c47456d88816dc0b9a26f8a4312f7b75810e3eef4d19e39b0d
d8::cgtnjyggtm,2,cgtnjyggtm,COMPLETE,,0.06107934398678168,,0.09921414821501261,0.06741897236729989,0.12950198106351526,0.0684825575171807,0.08513940062995803,0.12950198106351526,0.02583210168869494,0.12009810606470635,1807,1918,0.9421272158498436,"{""74t7kcdgkr"":{""acceptance_rate"":0.9222797927461139,""accepted_proposals"":356,""proposed_variants"":386},""w68dtmpfyf"":{""acceptance_rate"":0.900523560209424,""accepted_proposals"":344,""proposed_variants"":382},""xcmzfsbd9t"":{""acceptance_rate"":0.9174852652259332,""accepted_proposals"":467,""proposed_variants"":509},""yfxyg8jm46"":{""acceptance_rate"":0.9970326409495549,""accepted_proposals"":336,""proposed_variants"":337},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":304,""proposed_variants"":304}}",B2,gaussian,high,"{""sigma"":2.0}",0.1,4,8,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260822,93.81363561097533,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,0948a608afcaa235a58428179619dff49d4bf40d460c9ccf336cc2fb4b749ce4,b77d5a2076fa3741a5f9b64bf434751e5cde215d68d456d5da4bbf5d915dee5f
d8::cgtnjyggtm,3,cgtnjyggtm,COMPLETE,,0.06069166811605885,,0.0989114925167559,0.067195888033574,0.1297806815411137,0.0687719718031598,0.08507034040213245,0.1297806815411137,0.025961681862005162,0.12011167897361139,1813,1906,0.9512067156348374,"{""74t7kcdgkr"":{""acceptance_rate"":0.96,""accepted_proposals"":360,""proposed_variants"":375},""w68dtmpfyf"":{""acceptance_rate"":0.8955613577023499,""accepted_proposals"":343,""proposed_variants"":383},""xcmzfsbd9t"":{""acceptance_rate"":0.9270216962524654,""accepted_proposals"":470,""proposed_variants"":507},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":336,""proposed_variants"":336},""ykhs7s2dck"":{""acceptance_rate"":0.9967213114754099,""accepted_proposals"":304,""proposed_variants"":305}}",B3,fourier,high,"{""cutoff"":0.2,""transition"":0.05}",0.1,4,8,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260823,113.09858328802511,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,bbfa8140c9c20d7353dfedff3cf113976122343028d3f2ec2fe6378e63edd264,e7d116924c0d3da2f7f5d71b5990bb753161c33147e3d6de87b125d5c4fef3fe
d8::cgtnjyggtm,4,cgtnjyggtm,COMPLETE,,0.060620462458114636,,0.09923105407989023,0.0673338001117615,0.12975619496228924,0.0687933686002279,0.0851469760424567,0.12975619496228924,0.025979388940147913,0.1201839636770438,1816,1861,0.9758194519075766,"{""74t7kcdgkr"":{""acceptance_rate"":0.96,""accepted_proposals"":360,""proposed_variants"":375},""w68dtmpfyf"":{""acceptance_rate"":0.9885057471264368,""accepted_proposals"":344,""proposed_variants"":348},""xcmzfsbd9t"":{""acceptance_rate"":0.9731958762886598,""accepted_proposals"":472,""proposed_variants"":485},""yfxyg8jm46"":{""acceptance_rate"":0.9824561403508771,""accepted_proposals"":336,""proposed_variants"":342},""ykhs7s2dck"":{""acceptance_rate"":0.977491961414791,""accepted_proposals"":304,""proposed_variants"":311}}",B4,wavelet,high,"{""level"":2,""wavelet"":""db2""}",0.1,4,8,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260824,725.8700181217864,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,e9ef83ce54de6764aa31278fcdc0abffdd522afadac042fb1e00792a787283e1,3b9334ffb6ea08c32de3b7b82cf3fa0f315a38f97c1f3a042cc9b48af783035d
d8::cgtnjyggtm,5,cgtnjyggtm,COMPLETE,,0.06083056821674011,,0.09864308033796386,0.06730646229596468,0.13026260028503764,0.06816565984950178,0.08504167419704162,0.13026260028503764,0.02613597390376023,0.12022092165867705,908,921,0.9858849077090119,"{""74t7kcdgkr"":{""acceptance_rate"":0.994475138121547,""accepted_proposals"":180,""proposed_variants"":181},""w68dtmpfyf"":{""acceptance_rate"":0.9502762430939227,""accepted_proposals"":172,""proposed_variants"":181},""xcmzfsbd9t"":{""acceptance_rate"":0.9874476987447699,""accepted_proposals"":236,""proposed_variants"":239},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B5,gaussian,high,"{""sigma"":2.0}",0.1,4,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260825,45.40940109407529,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,e53a0b42323762e4a972a42c05602f71dbd4449f17a38ce8e122119372f4812b,c71086a7a9c0a372f4809e0a5d747354bd51c8673a6d7168db4dba7520d7fb35
d8::cgtnjyggtm,6,cgtnjyggtm,COMPLETE,,0.060798096730497866,,0.09882082266250158,0.06732326579874004,0.13025514588811907,0.06824331302563676,0.08508812882109906,0.13025514588811907,0.026145707667695067,0.12026648605989833,908,918,0.9891067538126361,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":180,""proposed_variants"":180},""w68dtmpfyf"":{""acceptance_rate"":0.9555555555555556,""accepted_proposals"":172,""proposed_variants"":180},""xcmzfsbd9t"":{""acceptance_rate"":0.9915966386554622,""accepted_proposals"":236,""proposed_variants"":238},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B5,fourier,high,"{""cutoff"":0.2,""transition"":0.05}",0.1,4,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260826,45.46269076317549,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,5a29a2e062fb974aab79180862e8961de051ca9143d28d7c81b5ac599a840647,56ea3dcd835dec6fd7e88bfe6b16015d936b7d3c38e9d66daf02e72e8d93a7b1
d8::cgtnjyggtm,7,cgtnjyggtm,COMPLETE,,0.06095232994390318,,0.099150190705484,0.06730546281996388,0.1302659562290004,0.06817692084407223,0.08517017210848474,0.1302659562290004,0.026166745961330392,0.12035333576186788,907,924,0.9816017316017316,"{""74t7kcdgkr"":{""acceptance_rate"":0.994475138121547,""accepted_proposals"":180,""proposed_variants"":181},""w68dtmpfyf"":{""acceptance_rate"":0.9193548387096774,""accepted_proposals"":171,""proposed_variants"":186},""xcmzfsbd9t"":{""acceptance_rate"":0.9957805907172996,""accepted_proposals"":236,""proposed_variants"":237},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B5,wavelet,high,"{""level"":2,""wavelet"":""db2""}",0.1,4,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260827,53.11583797913045,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,243691969babe1b4b3d58995ac8014736545ddf69bc9d1a0b8865f7c5d37a5fb,ba19fabe289bd431e2de4b04764e31fb1f8d26ff07b8f13f9d3fb591e4096bbe
d8::cgtnjyggtm,8,cgtnjyggtm,COMPLETE,,0.06083056821674017,,0.09864308033796379,0.06730646229596468,0.13026260028503744,0.06816565984950179,0.08504167419704158,0.13026260028503744,0.026135973903760146,0.12022092165867695,908,921,0.9858849077090119,"{""74t7kcdgkr"":{""acceptance_rate"":0.994475138121547,""accepted_proposals"":180,""proposed_variants"":181},""w68dtmpfyf"":{""acceptance_rate"":0.9502762430939227,""accepted_proposals"":172,""proposed_variants"":181},""xcmzfsbd9t"":{""acceptance_rate"":0.9874476987447699,""accepted_proposals"":236,""proposed_variants"":239},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B6,gaussian,high,"{""sigma"":2.0}",0.1,4,1,feature,global,mean,mean,,feature_variance,0.1,8,ridge,"{""alpha"":10.0}",20260828,46.149430269841105,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,4c646dc86825fd2a3e118b9014da51e8aaec7942b08a94ba23e7f7e9c6435123,3d6deb1fb4269004f71881a4d89a014d727df077c757185aa133febb0c8b0c08
d8::cgtnjyggtm,9,cgtnjyggtm,COMPLETE,,0.06101985119809527,,0.0995113107355968,0.0673364435463572,0.1299501088779582,0.06878909622104701,0.0853213621158109,0.1299501088779582,0.026001600811645965,0.12040904941646505,1815,1816,0.9994493392070485,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":360,""proposed_variants"":360},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":344,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":0.9978813559322034,""accepted_proposals"":471,""proposed_variants"":472},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":336,""proposed_variants"":336},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":304,""proposed_variants"":304}}",B7,fourier,mid,"{""cutoff"":0.2,""transition"":0.05}",0.1,4,8,prediction,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260829,77.94376748986542,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,4644e7acc683a277e93b63f0c884c91d03a143a850bb240b598f712c881f88bf,76dc1a9c11654590981fa5f6a5dd8713547a1d53083609a1e7cca9ebec24e2f2
d8::cgtnjyggtm,10,cgtnjyggtm,PRUNED,invalid_combination:consistency_stage_mismatch,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,{},,0.10960392700508237,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,,
d8::cgtnjyggtm,11,cgtnjyggtm,COMPLETE,,0.06098689937219933,,0.09897296400770153,0.06721192493027936,0.12969878229702989,0.06878519471621604,0.08513115306468523,0.12969878229702989,0.025880894046395844,0.12014393804358228,1786,1816,0.9834801762114538,"{""74t7kcdgkr"":{""acceptance_rate"":0.9972222222222222,""accepted_proposals"":359,""proposed_variants"":360},""w68dtmpfyf"":{""acceptance_rate"":0.9273255813953488,""accepted_proposals"":319,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":0.9936440677966102,""accepted_proposals"":469,""proposed_variants"":472},""yfxyg8jm46"":{""acceptance_rate"":0.9970238095238095,""accepted_proposals"":335,""proposed_variants"":336},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":304,""proposed_variants"":304}}",B8,gaussian,high,"{""sigma"":2.0}",-0.1,4,8,prediction,global,mean,mean,,pairwise_ranking,0.1,8,ridge,"{""alpha"":10.0}",20260831,78.76760880090296,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,230fc4b695c74c62e0f5a0218c5e4e3ce02d4e3009ac048ef7d86bcedff36729,d5d8be973d17dbb94ec43e68b2e757a74d7e1b211ad9393706d2519bf78dde3f
d8::cgtnjyggtm,12,cgtnjyggtm,PRUNED,"morphology_acceptance:74t7kcdgkr,w68dtmpfyf,xcmzfsbd9t,yfxyg8jm46,ykhs7s2dck",0.08114196920616805,,0.11066710118139811,0.12392655849684373,0.16598095021848452,0.07388758768125064,0.11112083335682901,0.16598095021848452,0.03304200892992097,,1338,6653,0.20111228017435742,"{""74t7kcdgkr"":{""acceptance_rate"":0.14602720114531137,""accepted_proposals"":204,""proposed_variants"":1397},""w68dtmpfyf"":{""acceptance_rate"":0.0,""accepted_proposals"":0,""proposed_variants"":1376},""xcmzfsbd9t"":{""acceptance_rate"":0.311787072243346,""accepted_proposals"":492,""proposed_variants"":1578},""yfxyg8jm46"":{""acceptance_rate"":0.4141323792486583,""accepted_proposals"":463,""proposed_variants"":1118},""ykhs7s2dck"":{""acceptance_rate"":0.15118243243243243,""accepted_proposals"":179,""proposed_variants"":1184}}",B2,fourier,low,"{""cutoff"":0.49894533824591814,""transition"":0.09692931125681749}",0.8091509658790106,8,16,feature,multi_layer,trimmed,mean,,none,0.0,4,svr,"{""C"":0.14276600676608797,""epsilon"":0.01929784544538868,""gamma"":0.010835956253152652}",20260832,268.854199310299,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,ec8534095cea96e411e5ef0f54e9450c725f521aef8a935ffa116c6edc109cc1,dad27d8e3392f1c21bf0a2f201e4b3e73f61f6e83876e62af37c26a51412b182
d8::cgtnjyggtm,13,cgtnjyggtm,COMPLETE,,0.07182825578555563,,0.14703712729360705,0.11920760504784694,0.17523234241391644,0.11925509199542976,0.12651208450727117,0.17523234241391644,0.0343257378537649,0.17375274389612677,900,1007,0.8937437934458788,"{""74t7kcdgkr"":{""acceptance_rate"":0.8073394495412844,""accepted_proposals"":176,""proposed_variants"":218},""w68dtmpfyf"":{""acceptance_rate"":0.9398907103825137,""accepted_proposals"":172,""proposed_variants"":183},""xcmzfsbd9t"":{""acceptance_rate"":0.8169014084507042,""accepted_proposals"":232,""proposed_variants"":284},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":0.987012987012987,""accepted_proposals"":152,""proposed_variants"":154}}",B3,fourier,mid,"{""cutoff"":0.0790407218756042,""transition"":0.011895992353108079}",0.5517903603820883,2,4,feature,layer3,mean_variance,mean,,none,0.0,32,huber,"{""alpha"":0.016457005705189383,""epsilon"":2.4291806915979413}",20260833,82.5463837548159,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,2aa965924c0bd1685e576a1f0edede5864a643f33a8852451b089b132bfa5de7,7202c94a1f8338d0cdd5824b08c1ba9376a5c734dd39b6f441638014346597c1
d8::cgtnjyggtm,14,cgtnjyggtm,PRUNED,"morphology_acceptance:74t7kcdgkr,w68dtmpfyf,xcmzfsbd9t,ykhs7s2dck",0.12393885511850357,,0.14904664385159888,0.2334207316648991,0.2805726083303144,0.10921445849480486,0.17923865949202417,0.2805726083303144,0.06644889920771924,,368,1957,0.1880429228410833,"{""74t7kcdgkr"":{""acceptance_rate"":0.19240506329113924,""accepted_proposals"":76,""proposed_variants"":395},""w68dtmpfyf"":{""acceptance_rate"":0.029106029106029108,""accepted_proposals"":28,""proposed_variants"":962},""xcmzfsbd9t"":{""acceptance_rate"":0.42911877394636017,""accepted_proposals"":112,""proposed_variants"":261},""yfxyg8jm46"":{""acceptance_rate"":0.7,""accepted_proposals"":84,""proposed_variants"":120},""ykhs7s2dck"":{""acceptance_rate"":0.3105022831050228,""accepted_proposals"":68,""proposed_variants"":219}}",B2,gaussian,low,"{""sigma"":7.652327386418054}",-0.32065757668685047,1,2,feature,layer3,median,mean,,none,0.0,16,elastic_net,"{""alpha"":0.8321029122555084,""l1_ratio"":0.7382953852039784}",20260834,95.12494998099282,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,a5e7da5feb2ed4e8eb76564804ae311430a113ffe9f0f8b7a1941acdc30258fe,952f0d6d4bcd84e9c7f5f8eb15d8f00c21d1e0510f3fb36a00ee38e167f6a8d0
d8::cgtnjyggtm,15,cgtnjyggtm,COMPLETE,,0.06139409199572742,,0.10234540325528692,0.11080941823405445,0.14776923606447329,0.07653096692492677,0.09976982329489377,0.14776923606447329,0.0298167439299041,0.1396938067040025,1796,2155,0.8334106728538283,"{""74t7kcdgkr"":{""acceptance_rate"":0.7857142857142857,""accepted_proposals"":352,""proposed_variants"":448},""w68dtmpfyf"":{""acceptance_rate"":0.7527593818984547,""accepted_proposals"":341,""proposed_variants"":453},""xcmzfsbd9t"":{""acceptance_rate"":0.7996545768566494,""accepted_proposals"":463,""proposed_variants"":579},""yfxyg8jm46"":{""acceptance_rate"":0.96,""accepted_proposals"":336,""proposed_variants"":350},""ykhs7s2dck"":{""acceptance_rate"":0.9353846153846154,""accepted_proposals"":304,""proposed_variants"":325}}",B3,fourier,mid+high,"{""cutoff"":0.4651109424711568,""transition"":0.09821647824852328}",0.4567989292218231,8,1,prediction,multi_layer,mean,morphology_weighted,40.98585159796728,none,0.0,64,hist_gradient_boosting,"{""l2_regularization"":8.300752834707803,""learning_rate"":0.022673855586846033,""max_leaf_nodes"":21}",20260835,114.25519982213154,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,c7aa1c5495387d2d993aae722d55736078fa08d29c989fb85c75cda5fb4fd11d,7c5be49fff6c30902644ec725ac55609eac5aa851cf2138f879fbc1ee5c14d21
d8::cgtnjyggtm,16,cgtnjyggtm,COMPLETE,,0.11041902280058061,,0.11484670890525678,0.11639221299681546,0.12164983484616017,0.2740926745404221,0.14748009081784702,0.2740926745404221,0.0634079884644163,0.22234405829939416,1816,1816,1.0,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":360,""proposed_variants"":360},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":344,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":472,""proposed_variants"":472},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":336,""proposed_variants"":336},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":304,""proposed_variants"":304}}",B3,gaussian,high,"{""sigma"":0.5984499718606973}",0.45502963491721765,1,8,feature,multi_layer,trimmed,mean,,none,0.0,32,shallow_mlp,"{""alpha"":5.989651014653055e-05,""hidden_layer_size"":32}",20260836,113.5965341818519,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,fb86f30ceb90a0440666f66464d981d419ee7982add44a1ab7a7bd9f0d51fad3,f8b3ea82cfaeb1f1f66a81107e43613e704db6d3bd9a7f66cb140925de4f8f30
d8::cgtnjyggtm,17,cgtnjyggtm,PRUNED,"morphology_acceptance:74t7kcdgkr,w68dtmpfyf,xcmzfsbd9t",0.06491417958913477,,0.11372036226686669,0.0957518857061537,0.1728128202818063,0.11153566347928953,0.11174698226465021,0.1728128202818063,0.035162849649478446,,445,763,0.583224115334207,"{""74t7kcdgkr"":{""acceptance_rate"":0.5146198830409356,""accepted_proposals"":88,""proposed_variants"":171},""w68dtmpfyf"":{""acceptance_rate"":0.4941860465116279,""accepted_proposals"":85,""proposed_variants"":172},""xcmzfsbd9t"":{""acceptance_rate"":0.48068669527896996,""accepted_proposals"":112,""proposed_variants"":233},""yfxyg8jm46"":{""acceptance_rate"":0.9545454545454546,""accepted_proposals"":84,""proposed_variants"":88},""ykhs7s2dck"":{""acceptance_rate"":0.7676767676767676,""accepted_proposals"":76,""proposed_variants"":99}}",B2,gaussian,high,"{""sigma"":7.206176754792305}",-0.4565001473510574,2,1,feature,layer3,mean_variance,mean,,none,0.0,64,pls,"{""n_components"":8}",20260837,52.90052986703813,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,be7cd5149e829eb2e24388730a9572637bfdb64682ec1cc453d9cc6e7e8ac001,ca65214256a270d66c2a4b80141ea0999c52292b10e478557a0c2cd8c110ed5c,16465a1acc414391c532a79268e2ec7f907e5c3c2a20d6da1df6d85a4d9d40fd
