replicate,reference_mode,control_mode,control_minus_reference_regret,reference_minus_control_utility
382,spatial_real,deepsets_real,-0.000055145036247545264,-0.0000551450362475435
383,spatial_real,deepsets_real,0.00005436579339086785,0.00005436579339086835
384,spatial_real,deepsets_real,0.00003977339226872405,0.00003977339226872441
385,spatial_real,deepsets_real,-0.000051023672257123676,-0.000051023672257123886
386,spatial_real,deepsets_real,-0.00007466206944133312,-0.00007466206944133288
387,spatial_real,deepsets_real,-0.0001490317528454382,-0.00014903175284543805
388,spatial_real,deepsets_real,9.753547636926334e-6,9.75354763692624e-6
389,spatial_real,deepsets_real,0.00006773284667033515,0.0000677328466703362
390,spatial_real,deepsets_real,0.000023184072791099415,0.000023184072791098524
391,spatial_real,deepsets_real,0.000013535007307888952,0.000013535007307888056
392,spatial_real,deepsets_real,-0.00002482365694801934,-0.00002482365694801989
393,spatial_real,deepsets_real,0.000022193776655913405,0.000022193776655913537
394,spatial_real,deepsets_real,-0.00007878131269911197,-0.0000787813126991128
395,spatial_real,deepsets_real,-0.0000970190031631445,-0.00009701900316314499
396,spatial_real,deepsets_real,-0.000054635064148539705,-0.00005463506414854005
397,spatial_real,deepsets_real,-0.00006089474214810107,-0.00006089474214810173
398,spatial_real,deepsets_real,0.00006369028183657831,0.00006369028183657762
399,spatial_real,deepsets_real,-0.00008349400734424552,-0.00008349400734424419
400,spatial_real,deepsets_real,-0.000029300728938761247,-0.000029300728938762667
401,spatial_real,deepsets_real,-0.0001239154377788452,-0.0001239154377788446
402,spatial_real,deepsets_real,0.00002001026675255956,0.000020010266752558766
403,spatial_real,deepsets_real,0.00004176291004038638,0.00004176291004038718
404,spatial_real,deepsets_real,0.00003319167054760975,0.00003319167054760925
405,spatial_real,deepsets_real,0.00005416728226496596,0.00005416728226496607
406,spatial_real,deepsets_real,6.305247099220567e-6,6.305247099219711e-6
407,spatial_real,deepsets_real,6.5479973955749615e-6,6.5479973955748844e-6
408,spatial_real,deepsets_real,0.000010430151043058488,0.000010430151043059196
409,spatial_real,deepsets_real,-0.00002011718169492276,-0.000020117181694922194
410,spatial_real,deepsets_real,-0.000035465000429248224,-0.000035465000429248156
411,spatial_real,deepsets_real,-7.1732493734770935e-6,-7.173249373477489e-6
412,spatial_real,deepsets_real,0.00002674990213854279,0.000026749902138541832
413,spatial_real,deepsets_real,2.9282065553039535e-6,2.9282065553048844e-6
414,spatial_real,deepsets_real,0.000025480430920243533,0.000025480430920245552
415,spatial_real,deepsets_real,-0.00009416119897516795,-0.00009416119897516723
416,spatial_real,deepsets_real,-0.00015767786828934714,-0.00015767786828934583
417,spatial_real,deepsets_real,0.00007120470968410032,0.00007120470968409932
418,spatial_real,deepsets_real,0.000013192191144245809,0.000013192191144246737
419,spatial_real,deepsets_real,-6.462326362593103e-6,-6.462326362592896e-6
420,spatial_real,deepsets_real,-0.0000471209642107859,-0.00004712096421078649
421,spatial_real,deepsets_real,-0.000032050760287742966,-0.00003205076028774434
422,spatial_real,deepsets_real,-0.000016339011124154312,-0.000016339011124154275
423,spatial_real,deepsets_real,-6.874754163653865e-6,-6.874754163653156e-6
424,spatial_real,deepsets_real,0.0000919925339206799,0.0000919925339206805
425,spatial_real,deepsets_real,-0.000037184729481475803,-0.00003718472948147678
426,spatial_real,deepsets_real,-0.00005181437229858331,-0.00005181437229858344
427,spatial_real,deepsets_real,-0.000011662350740169504,-0.000011662350740168908
428,spatial_real,deepsets_real,0.00008266686171000259,0.00008266686171000322
429,spatial_real,deepsets_real,-0.00002027329474724865,-0.000020273294747249357
430,spatial_real,deepsets_real,-0.0000168776726765365,-0.00001687767267653677
431,spatial_real,deepsets_real,0.000021941881180813073,0.00002194188118081283
432,spatial_real,deepsets_real,0.000012404366045276847,0.000012404366045276477
433,spatial_real,deepsets_real,-0.000049915937695930654,-0.00004991593769593192
434,spatial_real,deepsets_real,0.00004150338442291049,0.0000415033844229102
435,spatial_real,deepsets_real,0.00009456270097029974,0.00009456270097029919
436,spatial_real,deepsets_real,0.0000615359853522,0.00006153598535219955
437,spatial_real,deepsets_real,-2.713582583319512e-6,-2.7135825833194354e-6
438,spatial_real,deepsets_real,0.00006793792719191119,0.00006793792719191066
439,spatial_real,deepsets_real,-0.00012737251964195016,-0.00012737251964195086
440,spatial_real,deepsets_real,-0.00007323103474685324,-0.00007323103474685301
441,spatial_real,deepsets_real,-0.00004776497140019312,-0.000047764971400192515
442,spatial_real,deepsets_real,0.00006254814039291397,0.0000625481403929143
443,spatial_real,deepsets_real,0.000042834543721744986,0.000042834543721744166
444,spatial_real,deepsets_real,-0.000046482394036994765,-0.00004648239403699498
445,spatial_real,deepsets_real,0.00002048936171429724,0.000020489361714298
446,spatial_real,deepsets_real,0.00011170178930246764,0.0001117017893024676
447,spatial_real,deepsets_real,-0.000017122293820357425,-0.00001712229382035816
448,spatial_real,deepsets_real,0.00016702914273572077,0.00016702914273572042
449,spatial_real,deepsets_real,-0.00006933386200405217,-0.00006933386200405209
450,spatial_real,deepsets_real,0.0001070364891892989,0.00010703648918929948
451,spatial_real,deepsets_real,0.00002526882203302804,0.000025268822033027462
452,spatial_real,deepsets_real,-0.00003095062382960119,-0.000030950623829601285
453,spatial_real,deepsets_real,3.1769391956558424e-7,3.176939195663703e-7
454,spatial_real,deepsets_real,0.0000221514338032483,0.000022151433803247957
455,spatial_real,deepsets_real,0.00006599138208768345,0.00006599138208768454
456,spatial_real,deepsets_real,0.00014994582363816347,0.00014994582363816295
457,spatial_real,deepsets_real,0.000050067341460793086,0.000050067341460793174
458,spatial_real,deepsets_real,-0.000012141635491456278,-0.000012141635491455714
459,spatial_real,deepsets_real,0.000010134127019868766,0.000010134127019868427
460,spatial_real,deepsets_real,-0.00011325736453413869,-0.00011325736453413964
461,spatial_real,deepsets_real,0.00008434413369640993,0.00008434413369640993
462,spatial_real,deepsets_real,-0.0001424685524101388,-0.00014246855241013893
463,spatial_real,deepsets_real,0.00004204807068258822,0.000042048070682589144
464,spatial_real,deepsets_real,-0.000013891822577952762,-0.000013891822577952469
465,spatial_real,deepsets_real,-5.83697327655493e-6,-5.836973276554098e-6
466,spatial_real,deepsets_real,-0.00003538250744613737,-0.00003538250744613805
467,spatial_real,deepsets_real,0.000013168876555323441,0.000013168876555322149
468,spatial_real,deepsets_real,-0.00011347052739333711,-0.00011347052739333814
469,spatial_real,deepsets_real,0.00012676810442733156,0.00012676810442733142
470,spatial_real,deepsets_real,-0.000049239369409337146,-0.000049239369409337105
471,spatial_real,deepsets_real,0.00008904249912543756,0.0000890424991254381
472,spatial_real,deepsets_real,-0.000018296967877982153,-0.00001829696787798311
473,spatial_real,deepsets_real,0.00015211857635800846,0.000152118576358009
474,spatial_real,deepsets_real,-0.00008564974967371821,-0.00008564974967371729
475,spatial_real,deepsets_real,6.4160661428933645e-6,6.4160661428931925e-6
476,spatial_real,deepsets_real,0.00009348979531079189,0.00009348979531079301
477,spatial_real,deepsets_real,-0.000017021279230027577,-0.000017021279230027015
478,spatial_real,deepsets_real,0.00003216404871158688,0.000032164048711587436
479,spatial_real,deepsets_real,-3.086429618677095e-6,-3.0864296186754553e-6
480,spatial_real,deepsets_real,1.113203945241406e-6,1.113203945241257e-6
481,spatial_real,deepsets_real,0.00007770896771577106,0.00007770896771577071
482,spatial_real,deepsets_real,0.00009645231079476065,0.00009645231079475936
483,spatial_real,deepsets_real,-0.00002788620137937047,-0.00002788620137937124
484,spatial_real,deepsets_real,0.00003672315601603004,0.00003672315601603057
485,spatial_real,deepsets_real,-0.00003668706365878247,-0.00003668706365878281
486,spatial_real,deepsets_real,0.00018167683814320165,0.00018167683814320176
487,spatial_real,deepsets_real,-0.000023963996520122894,-0.00002396399652012346
488,spatial_real,deepsets_real,0.00006632073034995665,0.00006632073034995523
489,spatial_real,deepsets_real,0.00004764169544666947,0.00004764169544666913
490,spatial_real,deepsets_real,0.000045322769303061776,0.00004532276930306172
491,spatial_real,deepsets_real,-0.000029142968962113033,-0.0000291429689621129
492,spatial_real,deepsets_real,-0.000014637530779601041,-0.000014637530779599754
493,spatial_real,deepsets_real,-0.000045113431717436085,-0.0000451134317174363
494,spatial_real,deepsets_real,0.00006765608942837832,0.00006765608942837758
495,spatial_real,deepsets_real,-0.00005573803784014846,-0.000055738037840148096
496,spatial_real,deepsets_real,0.000011668375330677397,0.00001166837533067728
497,spatial_real,deepsets_real,2.5524754565421867e-6,2.5524754565413667e-6
498,spatial_real,deepsets_real,0.00004305518239419512,0.00004305518239419437
499,spatial_real,deepsets_real,-0.00010878848946245002,-0.00010878848946245147
500,spatial_real,deepsets_real,0.00007598398963362992,0.00007598398963362966
501,spatial_real,deepsets_real,0.00012968479650987742,0.00012968479650987723
502,spatial_real,deepsets_real,0.000024790773407528933,0.00002479077340752864
503,spatial_real,deepsets_real,0.00010745601718981871,0.00010745601718981834
504,spatial_real,deepsets_real,0.00004462013384004017,0.00004462013384004019
505,spatial_real,deepsets_real,-0.000024143951693907036,-0.000024143951693906233
506,spatial_real,deepsets_real,0.00006737642440832915,0.00006737642440832985
507,spatial_real,deepsets_real,8.98837386991968e-6,8.988373869920816e-6
508,spatial_real,deepsets_real,0.000023927228813458608,0.00002392722881345718
509,spatial_real,deepsets_real,-0.000010625906010816357,-0.000010625906010817098
510,spatial_real,deepsets_real,0.0000133539163824301,0.000013353916382428645
511,spatial_real,deepsets_real,-0.00004633647404217629,-0.000046336474042176543
512,spatial_real,deepsets_real,-0.00004607208452353835,-0.000046072084523537965
513,spatial_real,deepsets_real,0.00003710615173418714,0.00003710615173418719
514,spatial_real,deepsets_real,0.000052686008181367323,0.000052686008181367235
515,spatial_real,deepsets_real,0.00006701700579903249,0.0000670170057990333
516,spatial_real,deepsets_real,-0.000021588469723598028,-0.000021588469723597323
517,spatial_real,deepsets_real,0.000018533270193518865,0.00001853327019351926
518,spatial_real,deepsets_real,0.0000605027557133477,0.00006050275571334779
519,spatial_real,deepsets_real,0.00004461409621506988,0.00004461409621507036
520,spatial_real,deepsets_real,-0.00004519451327920197,-0.000045194513279203016
521,spatial_real,deepsets_real,-0.00003623272077487097,-0.00003623272077487135
522,spatial_real,deepsets_real,0.000012807749369480337,0.00001280774936947947
523,spatial_real,deepsets_real,0.00003176919048256208,0.00003176919048256118
524,spatial_real,deepsets_real,-0.00005055030197098631,-0.00005055030197098786
525,spatial_real,deepsets_real,-9.089621114084385e-6,-9.089621114084055e-6
526,spatial_real,deepsets_real,5.99983414618227e-6,5.999834146182491e-6
527,spatial_real,deepsets_real,0.0001439215149666613,0.00014392151496666133
528,spatial_real,deepsets_real,-0.00006193782991295697,-0.0000619378299129566
529,spatial_real,deepsets_real,-0.000037668827494072354,-0.00003766882749407226
530,spatial_real,deepsets_real,-0.000021382723896738905,-0.000021382723896739
531,spatial_real,deepsets_real,0.00008377074601364418,0.00008377074601364435
532,spatial_real,deepsets_real,-0.00011024725189877407,-0.0001102472518987769
533,spatial_real,deepsets_real,1.0467194960610271e-8,1.0467194961256274e-8
534,spatial_real,deepsets_real,0.00011482918745914835,0.00011482918745914808
535,spatial_real,deepsets_real,-0.000057743259559983315,-0.000057743259559982976
536,spatial_real,deepsets_real,0.000060201351232076296,0.000060201351232075774
537,spatial_real,deepsets_real,-0.000040799771871289615,-0.000040799771871289236
538,spatial_real,deepsets_real,-7.817686144164586e-6,-7.817686144164404e-6
539,spatial_real,deepsets_real,-1.4129988898884532e-6,-1.4129988898883628e-6
540,spatial_real,deepsets_real,-0.00013607179930106376,-0.00013607179930106382
541,spatial_real,deepsets_real,-0.000032226507054055935,-0.00003222650705405599
542,spatial_real,deepsets_real,-0.000049408962973003914,-0.00004940896297300337
543,spatial_real,deepsets_real,3.1151801462740597e-6,3.1151801462735358e-6
544,spatial_real,deepsets_real,-9.23787516536774e-6,-9.237875165368941e-6
545,spatial_real,deepsets_real,0.000027199014804616187,0.000027199014804615533
546,spatial_real,deepsets_real,0.00006785219781563819,0.00006785219781563886
547,spatial_real,deepsets_real,0.00007719271433969527,0.00007719271433969615
548,spatial_real,deepsets_real,0.000012765660339714562,0.000012765660339714101
549,spatial_real,deepsets_real,0.000018561164124838412,0.000018561164124837538
550,spatial_real,deepsets_real,-0.0000996654379599122,-0.00009966543795991249
551,spatial_real,deepsets_real,0.00003401880986062556,0.00003401880986062373
552,spatial_real,deepsets_real,0.00007220474173358952,0.00007220474173359035
553,spatial_real,deepsets_real,-0.00011425370366893323,-0.00011425370366893323
554,spatial_real,deepsets_real,-0.000013121037113108502,-0.000013121037113108627
555,spatial_real,deepsets_real,0.00005195323605288656,0.00005195323605288607
556,spatial_real,deepsets_real,-0.00007970611335386304,-0.00007970611335386155
557,spatial_real,deepsets_real,5.331059969719785e-6,5.3310599697204155e-6
558,spatial_real,deepsets_real,0.0001014813012668184,0.00010148130126681809
559,spatial_real,deepsets_real,-1.87701536542937e-6,-1.8770153654300229e-6
560,spatial_real,deepsets_real,-0.00004865196471414649,-0.000048651964714145874
561,spatial_real,deepsets_real,0.000044831862006916176,0.00004483186200691581
562,spatial_real,deepsets_real,0.00010596184411294669,0.00010596184411294612
563,spatial_real,deepsets_real,-0.00006379112382420692,-0.00006379112382420683
564,spatial_real,deepsets_real,-0.000026603719623452596,-0.000026603719623453186
565,spatial_real,deepsets_real,-0.000027738803959080394,-0.000027738803959080015
566,spatial_real,deepsets_real,0.00005959918866218992,0.00005959918866219028
567,spatial_real,deepsets_real,-0.00001402738510524667,-0.000014027385105246066
568,spatial_real,deepsets_real,-0.000041170628257816234,-0.00004117062825781508
569,spatial_real,deepsets_real,0.00004314509708333407,0.00004314509708333431
570,spatial_real,deepsets_real,-0.00004769728284184273,-0.000047697282841842565
571,spatial_real,deepsets_real,0.00001168303212133384,0.000011683032121333767
572,spatial_real,deepsets_real,-0.0000495305361688112,-0.00004953053616881063
573,spatial_real,deepsets_real,0.00002209567757042458,0.0000220956775704235
574,spatial_real,deepsets_real,-0.00007459285366839818,-0.00007459285366839931
575,spatial_real,deepsets_real,-0.00007136639898961863,-0.00007136639898961822
576,spatial_real,deepsets_real,0.0001176204506936826,0.00011762045069368275
577,spatial_real,deepsets_real,-0.00007631282660030755,-0.00007631282660030829
