axis,outer_group,inner_group,condition_id,pca_dimension,mae,fit_count,query_count,pca_state_sha256,model_state_sha256
wavelet,xcmzfsbd9t,yfxyg8jm46,wavelet:db4:low_only:level=2,8,0.14939784530382458,175,42,b43262e352d9985fa0a7a5f988f842bf856f1c52d1b83202aa8bd79115714935,0b289d2562af19977afc3e22ed47ce828ba2f17488b8bbb219bf52a6c755cb25
wavelet,xcmzfsbd9t,ykhs7s2dck,wavelet:db4:low_only:level=2,8,0.06562667560471276,179,38,4b25f0ffc7090a873696f8e77cfaedcf949e66477b6c32f4769a8feeb7ac88ba,77d26d6d2fcace5c86bb3e2115198bc226c90e5e1e49f44f136ca0c5e0650a99
wavelet,xcmzfsbd9t,74t7kcdgkr,wavelet:db4:low_only:level=3,8,0.08093780505999401,172,45,75b9d26fa2522a22e5e9d4e6b4048ca431a77b8dd75270d4d3bfcabbcf823508,a24ec8c8f02fd9b8b4e147bba9849048241ab98e1600a437b7cf809624ac674e
wavelet,xcmzfsbd9t,cgtnjyggtm,wavelet:db4:low_only:level=3,8,0.1289083551707892,168,49,dafce06ab603abab6e1f22ab82801619729e06fc6780475c323d3b82392f55e8,77138d279ca06677d0159d5c591f55bde20cf9e0c4f482299b195d3a4700d7f4
wavelet,xcmzfsbd9t,w68dtmpfyf,wavelet:db4:low_only:level=3,8,0.09232787775354132,174,43,487b4df72e8d14d1b9ce6b8edc8fd5ddd0a2b5e04a6b9fc42121fe72dffa1156,7d153f9cf76bd0b5db51c7d86026360340e06407d10aea70f007df59faa38652
wavelet,xcmzfsbd9t,yfxyg8jm46,wavelet:db4:low_only:level=3,8,0.16189541451150982,175,42,4722f6b5acbcbb3bf84ce4c446376ab764b99d9612c63c4bc65926757a970c1b,0cefeba133f3499a6daf05af07a0b76f87073b7c38dcbd9797296a64f61d3883
wavelet,xcmzfsbd9t,ykhs7s2dck,wavelet:db4:low_only:level=3,8,0.08248845881950122,179,38,555949addd7c401946ac612b96bc1f7e6dfe00d2e71902c958f05cc3122803a4,23576cfda7bf93b5d92bcc5a464843cc3f2e67d59e3951a208e2bd341a260f33
wavelet,xcmzfsbd9t,74t7kcdgkr,wavelet:db2:low_plus_boundary_details:level=1,8,0.059682673765688185,172,45,35a290a323e1bd5d8ed34ba9267daed9e161f646c69ee2c3242a217aa9e90bd9,fc08bd5bc778552b019c99609c2e17e5037c800721ce1b0610f31e1fa13db7b9
wavelet,xcmzfsbd9t,cgtnjyggtm,wavelet:db2:low_plus_boundary_details:level=1,8,0.12333895338387883,168,49,f0c1574a1e60180f838dcd6f901f2c9e6ff4be984ef01e529594c75151dbf910,d798dcfabb358521712715479ccf1176ea17fffb247d4402df3018a40f3b43d8
wavelet,xcmzfsbd9t,w68dtmpfyf,wavelet:db2:low_plus_boundary_details:level=1,8,0.09531937077600543,174,43,87252c7a808bd87b0388cb6c9c7cc0c900e45b38c972bae6ece976cff6bfaf22,04d1dda3cca6ff37e37f03fbb9f38a15c8298307375e10ae279824c1b3a6292a
wavelet,xcmzfsbd9t,yfxyg8jm46,wavelet:db2:low_plus_boundary_details:level=1,8,0.14654557346194547,175,42,396448524be400383a10babcd1689f336f1926a260766475f555f33db3e829be,4aac4524462b8d392583ec8190ed70cebcb1b095dcde10349992a80182f685cf
wavelet,xcmzfsbd9t,ykhs7s2dck,wavelet:db2:low_plus_boundary_details:level=1,8,0.06992482751582839,179,38,e97364c7e62fa90a33c208f7e6360206869e218b076323f339f21fb25b69e5c6,239fccdbd02f0e80adc0e0f1eaf0ba9bc8f34fc2dc7869bbf4edcada2608aa6f
wavelet,xcmzfsbd9t,74t7kcdgkr,wavelet:db2:low_plus_boundary_details:level=2,8,0.06165637805034076,172,45,517ea8be30ff8af901cfde16d905b8e31960649f12e9e1178a85f69b7287d795,5b1f4cf9de5cd5d5f876db935d1d700c46f39b34ac3e8962b4485de6e56f5d7e
wavelet,xcmzfsbd9t,cgtnjyggtm,wavelet:db2:low_plus_boundary_details:level=2,8,0.12487202092625833,168,49,310524277689894f418a96fce2f66717a3c7346a8d58f35d87dd57ef99654db6,c5092a12f0225ab76308bd43899594ca98905969dfe2f3a29a95f399e561cb8e
wavelet,xcmzfsbd9t,w68dtmpfyf,wavelet:db2:low_plus_boundary_details:level=2,8,0.09354775158708552,174,43,ebf5987015a1bf91dff889b751763d1264d757efc102f325d2bdc35dd90b37bf,042a52e37a518539f614f3d499f9a4e3ff2ce61216d9f92975753ead8adcb31e
wavelet,xcmzfsbd9t,yfxyg8jm46,wavelet:db2:low_plus_boundary_details:level=2,8,0.14566183006876643,175,42,743adaed9a1a2747f4f3ac8e66208408446e280c1235ef6a7f03f6cd8355ccf7,8742339ff88f403040a43452d1689c62cb8fc59647f58a81fddcb8d84ef6f861
wavelet,xcmzfsbd9t,ykhs7s2dck,wavelet:db2:low_plus_boundary_details:level=2,8,0.0665722348211052,179,38,5ba02e6b92552413b522894d7dfb3e7cf43719e60930d3cb480a8fe093d0c3bc,4a458e36a93a0f5579fdfccc0246ace6e253aeae4459abed1d0d27afa1150f6a
wavelet,xcmzfsbd9t,74t7kcdgkr,wavelet:db2:low_plus_boundary_details:level=3,8,0.06726709358451922,172,45,a277d1fbe8a93eeca590e8807d9ec84989a5a77c7bbb00ebe507995e20921f08,c888ef8f04c486bb20f6ebf4fd618e2f16c16c4dc769118bdd7782b339105e42
wavelet,xcmzfsbd9t,cgtnjyggtm,wavelet:db2:low_plus_boundary_details:level=3,8,0.12920650626762384,168,49,034a61cdb518d4a347a991b3c47e52dd0701f59cb08d94e70b91116cc71f8301,e695562bfa7e3dda05768ce3f39029b7bca2f6a9378f51f7e44b9b0e082bf957
wavelet,xcmzfsbd9t,w68dtmpfyf,wavelet:db2:low_plus_boundary_details:level=3,8,0.09666966454016283,174,43,61173afada74eb23ee548b2c20881fd5fe154a970e9ef850cb7728112d24020b,bf330d7b6216693c59006b332bf5edd6e37fe8ebf1fc6bd101259b2266bf3cc2
wavelet,xcmzfsbd9t,yfxyg8jm46,wavelet:db2:low_plus_boundary_details:level=3,8,0.15063597889378028,175,42,7a2d2fcd3c4b0eddbdfe47e4a6ff1c3b234711578505b29690589f9c2f6e1b50,f0e3b8b0dbb187a66f7e925408438e38f608c489570d5aaedff7e9a101a09088
wavelet,xcmzfsbd9t,ykhs7s2dck,wavelet:db2:low_plus_boundary_details:level=3,8,0.0685189414072215,179,38,6c8fed66fe37d83e7913de20e855037373248fbeb5169c08201104268f24427e,15c565b56c19828cfe445119708fd42eee69d00ec8f33b00b11fa9fe7f1c1aba
wavelet,xcmzfsbd9t,74t7kcdgkr,wavelet:haar:low_plus_boundary_details:level=1,8,0.059682673765688185,172,45,35a290a323e1bd5d8ed34ba9267daed9e161f646c69ee2c3242a217aa9e90bd9,fc08bd5bc778552b019c99609c2e17e5037c800721ce1b0610f31e1fa13db7b9
wavelet,xcmzfsbd9t,cgtnjyggtm,wavelet:haar:low_plus_boundary_details:level=1,8,0.12333895338387883,168,49,f0c1574a1e60180f838dcd6f901f2c9e6ff4be984ef01e529594c75151dbf910,d798dcfabb358521712715479ccf1176ea17fffb247d4402df3018a40f3b43d8
wavelet,xcmzfsbd9t,w68dtmpfyf,wavelet:haar:low_plus_boundary_details:level=1,8,0.09531937077600543,174,43,87252c7a808bd87b0388cb6c9c7cc0c900e45b38c972bae6ece976cff6bfaf22,04d1dda3cca6ff37e37f03fbb9f38a15c8298307375e10ae279824c1b3a6292a
wavelet,xcmzfsbd9t,yfxyg8jm46,wavelet:haar:low_plus_boundary_details:level=1,8,0.14654557346194547,175,42,396448524be400383a10babcd1689f336f1926a260766475f555f33db3e829be,4aac4524462b8d392583ec8190ed70cebcb1b095dcde10349992a80182f685cf
wavelet,xcmzfsbd9t,ykhs7s2dck,wavelet:haar:low_plus_boundary_details:level=1,8,0.06992482751582839,179,38,e97364c7e62fa90a33c208f7e6360206869e218b076323f339f21fb25b69e5c6,239fccdbd02f0e80adc0e0f1eaf0ba9bc8f34fc2dc7869bbf4edcada2608aa6f
wavelet,xcmzfsbd9t,74t7kcdgkr,wavelet:haar:low_plus_boundary_details:level=2,8,0.06065284892921131,172,45,4bb0f6ad9658c744a1d07513d96e45fe454ad4472d1cb352f1eebe4e617de40b,e0e181e7ffac69ed173fdf01e87813656ea3a8aac23a92e8b57f902d009723bc
wavelet,xcmzfsbd9t,cgtnjyggtm,wavelet:haar:low_plus_boundary_details:level=2,8,0.12528833032150813,168,49,ab69467460ef1c94fe43c3b28471a17850725a1363e55995147b71f9c748f415,46d9fdf7a21fc446eef21c4d0cc1d15c5c98b45e1140fc01466b158c90c8384d
wavelet,xcmzfsbd9t,w68dtmpfyf,wavelet:haar:low_plus_boundary_details:level=2,8,0.09234126510552511,174,43,ae06e3aba6ed6c285be1f0b676edd4686c89567cd8e168678faef5e23e467017,e7d047d329d3bf4917bb94042b4bb5f0eef0bed3eb40cd0130b868b70ca221e7
wavelet,xcmzfsbd9t,yfxyg8jm46,wavelet:haar:low_plus_boundary_details:level=2,8,0.1474259411689618,175,42,d31c71cc465e5fc8f188fa0b4cb1d18fcabaa450d38a4eba9b7c58b753d9c3b8,2bdbf314127f76c6727362efee859172f19c56d914ab9cc894f0e41dcee65d73
wavelet,xcmzfsbd9t,ykhs7s2dck,wavelet:haar:low_plus_boundary_details:level=2,8,0.06751087556435999,179,38,2bc9c08a3d646673b09eb4813a5e90e5b5a51b35f9480a363301a4ff5948922d,86ee4656d216cfd63b4c55efee273cda2730a3ea3ce541e28d26ae162800af79
wavelet,xcmzfsbd9t,74t7kcdgkr,wavelet:haar:low_plus_boundary_details:level=3,8,0.06073332821133656,172,45,3300ea5c9a2e66075f85cb0881232d30edd562e383c575f4b23189243caca79d,e0b70579315b8a85349c1472f796b63f4c578f444f6375aa908d9303021df48b
wavelet,xcmzfsbd9t,cgtnjyggtm,wavelet:haar:low_plus_boundary_details:level=3,8,0.11981710296036992,168,49,6c0665e8001f637c38642f4cd34dc54210231a36f8915bdd58af6ef58d91ec3c,0694430b42c443f1a645d36c65de55dc9a4c48d99ea9b60e89412d19d092ac2e
wavelet,xcmzfsbd9t,w68dtmpfyf,wavelet:haar:low_plus_boundary_details:level=3,8,0.0938271309040494,174,43,baaf64f4acb5a5bc44c61a539f9b2b7b044b09f122cea8b6dc72edad7049172a,2f2837d19455470c86305bfff9ac19e64da9bb883f42b14c4f7a053e7fe6326c
wavelet,xcmzfsbd9t,yfxyg8jm46,wavelet:haar:low_plus_boundary_details:level=3,8,0.14916946739616943,175,42,d03f4769dc6a5a1c329005997f005047bf4edb8c23e8fdd6f94f1d24c36b1a2d,3602ca62164e7ebb2f91388adddb107a7ee6614a14c0cc3ac3962d7e3d618a83
wavelet,xcmzfsbd9t,ykhs7s2dck,wavelet:haar:low_plus_boundary_details:level=3,8,0.0678730568445348,179,38,bc6bb9d4717ddf4b9cd70817c4f7103d1504853ca169b7b4a50fc2bd936535a6,b0566b63c154f21b4d8389ca1bd7ff06c51b4a18beb524f9110f76ce2ee2bce1
wavelet,xcmzfsbd9t,74t7kcdgkr,wavelet:db4:low_plus_boundary_details:level=1,8,0.059682673765688185,172,45,35a290a323e1bd5d8ed34ba9267daed9e161f646c69ee2c3242a217aa9e90bd9,fc08bd5bc778552b019c99609c2e17e5037c800721ce1b0610f31e1fa13db7b9
wavelet,xcmzfsbd9t,cgtnjyggtm,wavelet:db4:low_plus_boundary_details:level=1,8,0.12333895338387883,168,49,f0c1574a1e60180f838dcd6f901f2c9e6ff4be984ef01e529594c75151dbf910,d798dcfabb358521712715479ccf1176ea17fffb247d4402df3018a40f3b43d8
wavelet,xcmzfsbd9t,w68dtmpfyf,wavelet:db4:low_plus_boundary_details:level=1,8,0.09531937077600543,174,43,87252c7a808bd87b0388cb6c9c7cc0c900e45b38c972bae6ece976cff6bfaf22,04d1dda3cca6ff37e37f03fbb9f38a15c8298307375e10ae279824c1b3a6292a
wavelet,xcmzfsbd9t,yfxyg8jm46,wavelet:db4:low_plus_boundary_details:level=1,8,0.14654557346194547,175,42,396448524be400383a10babcd1689f336f1926a260766475f555f33db3e829be,4aac4524462b8d392583ec8190ed70cebcb1b095dcde10349992a80182f685cf
wavelet,xcmzfsbd9t,ykhs7s2dck,wavelet:db4:low_plus_boundary_details:level=1,8,0.06992482751582839,179,38,e97364c7e62fa90a33c208f7e6360206869e218b076323f339f21fb25b69e5c6,239fccdbd02f0e80adc0e0f1eaf0ba9bc8f34fc2dc7869bbf4edcada2608aa6f
wavelet,xcmzfsbd9t,74t7kcdgkr,wavelet:db4:low_plus_boundary_details:level=2,8,0.059174965080709074,172,45,6d5c4b6f3bf8ebc0b1383c64260e11af410d8460a36e6769827f158b29999b3f,344ca93c82e1895d7318001ab42ca2ed3c2a1e082ff32302325fecd125f16315
wavelet,xcmzfsbd9t,cgtnjyggtm,wavelet:db4:low_plus_boundary_details:level=2,8,0.12529595436100124,168,49,e16f6d6ab0e8895d1dd8139114a2c1d5c26f5a44ac6b7fd92d34d47b3f133e10,965934688464f55f4e7da4140d03f6de93027bc52da9b059473d5cdd3bd2d8b4
wavelet,xcmzfsbd9t,w68dtmpfyf,wavelet:db4:low_plus_boundary_details:level=2,8,0.09402883425647579,174,43,fbc42f129d423ba84c4a5c92da21b3716538bda44ed920f65f9969bed7d31f47,d45e489a2c9e92668adc0055b5373bcfe38c65a55d1b1ce9df655647bb0a6d2f
wavelet,xcmzfsbd9t,yfxyg8jm46,wavelet:db4:low_plus_boundary_details:level=2,8,0.1460705512687936,175,42,736476b4d89f3e3d992c4525c7b9ff42e851f21029b8a3b309861ef87836ba52,72cf72dd930bbda5655f4202409aa1b7ac1498f9372fabab5c699631687b8a75
wavelet,xcmzfsbd9t,ykhs7s2dck,wavelet:db4:low_plus_boundary_details:level=2,8,0.06803357491438869,179,38,a33ebef1d44caf37cc982e8104c35fdde3c19fe2831ea7c11115093bb7fc5353,7f928a0ee18eb54a071dd8159aec14ff809d2b3decb7bdd7606e40da25236b30
wavelet,xcmzfsbd9t,74t7kcdgkr,wavelet:db4:low_plus_boundary_details:level=3,8,0.07069036688354748,172,45,eafd202675a80acb27207f376e3f4d8e218c73bd60a2922d9b0e96d241fc86b1,c16ac2c8806f94b0e52950770378cf5e4692d91d63bb4d70300158f934b88bf4
wavelet,xcmzfsbd9t,cgtnjyggtm,wavelet:db4:low_plus_boundary_details:level=3,8,0.12894338519089898,168,49,3095692b5cce2908d615fd46629b3d1691ab7a5064d1f99d466ee58f1a5597ad,f1426cb0fc3b53f26675ed04f08f20aefa345f6570e2bb4d0e44075c1722a1d1
wavelet,xcmzfsbd9t,w68dtmpfyf,wavelet:db4:low_plus_boundary_details:level=3,8,0.09491085531606258,174,43,70f9c95954b41b4c7c7350ff4bae438e8c2143cba357e79d7e0b2984c49af608,876f89ca0adab9bc1879e93d667c45c298a4a290c0a19d894ff42fb2e9063d09
wavelet,xcmzfsbd9t,yfxyg8jm46,wavelet:db4:low_plus_boundary_details:level=3,8,0.14939784530382458,175,42,b43262e352d9985fa0a7a5f988f842bf856f1c52d1b83202aa8bd79115714935,0b289d2562af19977afc3e22ed47ce828ba2f17488b8bbb219bf52a6c755cb25
wavelet,xcmzfsbd9t,ykhs7s2dck,wavelet:db4:low_plus_boundary_details:level=3,8,0.06562667560471276,179,38,4b25f0ffc7090a873696f8e77cfaedcf949e66477b6c32f4769a8feeb7ac88ba,77d26d6d2fcace5c86bb3e2115198bc226c90e5e1e49f44f136ca0c5e0650a99
wavelet,yfxyg8jm46,74t7kcdgkr,wavelet:db2:low_only:level=0,8,0.07596837615096956,189,45,b5311308f66b6037f734598ec6a28df44a235a805b11aab35aafb52697c49a17,e19bb9ac06fc6ac2ff4984228ef5f207a1e195248fe6755c68b2f055243312f8
wavelet,yfxyg8jm46,cgtnjyggtm,wavelet:db2:low_only:level=0,8,0.10984194648606879,185,49,87e03c08e6b919018aedce9a6bb3f9119406b1cdeba96fdfbd8d2d17d760e394,55916d2b02ca61e9d4f0c13f297d33d6e6a108141b73be0edf94db8c4653f841
wavelet,yfxyg8jm46,w68dtmpfyf,wavelet:db2:low_only:level=0,8,0.1002559045660393,191,43,d0739772fc4e88989486f312d4c70ee13473f158a33d9f11141c5731541d80eb,0375b9be66f056227d0bda3ec274767fd22a2eed2f99c8d5e8bd1a1d3d9a602f
wavelet,yfxyg8jm46,xcmzfsbd9t,wavelet:db2:low_only:level=0,8,0.08722965368017518,175,59,396448524be400383a10babcd1689f336f1926a260766475f555f33db3e829be,4aac4524462b8d392583ec8190ed70cebcb1b095dcde10349992a80182f685cf
wavelet,yfxyg8jm46,ykhs7s2dck,wavelet:db2:low_only:level=0,8,0.05765799369624197,196,38,3a7ad3c1d8d4e2a4f51cf17c05e6ca987afbfb028466cb4c993b80e70300f44c,69ecc15f23d01188342c13ef84ffc52f0a7ecb5bfd98838f37b777eb5e1eb714
wavelet,yfxyg8jm46,74t7kcdgkr,wavelet:db2:low_only:level=1,8,0.07662555899249902,189,45,79c16e4c108d649ad3867889943fd8ccae2113cceb7fe6fba9ca15399cd378e1,8784cfd64ed8d5e050a7d7c43c5447fe834083aaa23515678c826f876fe1e92e
wavelet,yfxyg8jm46,cgtnjyggtm,wavelet:db2:low_only:level=1,8,0.11149263474176409,185,49,8d1ea9f1b1dce4b41117edd43d9e9a874d670ca7b438ebe547e0c6d16a81efa5,a5b6e62626855a26cbf48f28811b4eb86416320a3f989b929bb975b795ab5823
wavelet,yfxyg8jm46,w68dtmpfyf,wavelet:db2:low_only:level=1,8,0.09930801304589497,191,43,d1edb5edaabd6e0942526e45aee54734cb194f286471618e73a0906ab4eb74cb,60efa19b7130e6bbe40b483506d74d7ddeba17f7172a8c7f79acd2b0f59f1a61
wavelet,yfxyg8jm46,xcmzfsbd9t,wavelet:db2:low_only:level=1,8,0.08629098617005283,175,59,e1f51f36b46ab594a59fc4f513b96847bc349065f96333511f3c7d0ad8556b3a,be503983523a938fd511b42ac066e33ee0455342e979217253a1bc884beb2b06
wavelet,yfxyg8jm46,ykhs7s2dck,wavelet:db2:low_only:level=1,8,0.05499452947815241,196,38,aa067e9254df88b70e3c8927598d26e323f18866186964cceb3492c2ddd09112,d20638bd94fb923f24238b9743016c25d2121f7d8bf568b4884070951f3c133e
wavelet,yfxyg8jm46,74t7kcdgkr,wavelet:db2:low_only:level=2,8,0.06580922363097841,189,45,5afcc7fcbbc39da884bc766acf33be4030716ec0443ae590b2f74227f82580f4,6873a8f973bc8468c5b84b782f1d228dd24300a446baef49f91ccecd60ddd92b
wavelet,yfxyg8jm46,cgtnjyggtm,wavelet:db2:low_only:level=2,8,0.11162019705298871,185,49,4ff71edbfcab5ebce8cc0dc05ede4d4e0451cf3078cfd033bf98bdc4697bf5af,028fc63161870d8f1174ac67dfa0377f3c32f84b91e8b39689a70f9cbb9c8f3e
wavelet,yfxyg8jm46,w68dtmpfyf,wavelet:db2:low_only:level=2,8,0.10466902821238734,191,43,4554cb705109f67bb9d2ec3146fde96028f4d8361818a9f743aa23915242de49,e4135f2dbc8238a88801056db1fff9539ee16a099b40b52b09972cb71e3478f0
wavelet,yfxyg8jm46,xcmzfsbd9t,wavelet:db2:low_only:level=2,8,0.09118169992023645,175,59,7a2d2fcd3c4b0eddbdfe47e4a6ff1c3b234711578505b29690589f9c2f6e1b50,f0e3b8b0dbb187a66f7e925408438e38f608c489570d5aaedff7e9a101a09088
wavelet,yfxyg8jm46,ykhs7s2dck,wavelet:db2:low_only:level=2,8,0.051919671586215625,196,38,9bfabb52c093af5691ab67c629b2e607578c10fa48766496629bcbef270b33f9,f39aa0ce842150889b74ebde7ff272349a9853f7ecb0dc516a08f0946f180876
wavelet,yfxyg8jm46,74t7kcdgkr,wavelet:db2:low_only:level=3,8,0.07443148680299802,189,45,c28ac6882396eb897ac84e66380bbf6d75572b8736d570e1984845a2d77ab886,800285a4dbacc0fb26c8d772a2f7829ce2539a11367ed44fc171f1685f5c1089
wavelet,yfxyg8jm46,cgtnjyggtm,wavelet:db2:low_only:level=3,8,0.11214799182429395,185,49,32ddf79dc5dff3540d2787bee581f93a4852c692b21e3c9ef3fc7ed55ce8e569,1c145c843af9b9eb0ff7105df87fd671f828ba7e78f3bc67b8a7e00cfffbef30
wavelet,yfxyg8jm46,w68dtmpfyf,wavelet:db2:low_only:level=3,8,0.09351400369498086,191,43,c56d52dfef7e44a5ed8707c117b82650ba2398a66585094cd7883c195abe1c18,dbc72ffd61c05e46d5181b860ae99d7747a756bfc9b3b4bb95ab91d06b0d1225
wavelet,yfxyg8jm46,xcmzfsbd9t,wavelet:db2:low_only:level=3,8,0.10083922042144343,175,59,2ada211d11247f8f1887c951d7804577acb3a70dce033b5126d83c02337fa566,b71c08c4e44c6b611e801ead449a221711c8b02296daae16292eb2d6ec20b34b
wavelet,yfxyg8jm46,ykhs7s2dck,wavelet:db2:low_only:level=3,8,0.06175547256332082,196,38,5bbe94a8974da39d7e0b76513eb2473b662621ec65aa66a25ca8840e6646510d,47038171dce5150c17ec68ab750132b843089765ee805acacf9d6045aec92753
wavelet,yfxyg8jm46,74t7kcdgkr,wavelet:haar:low_only:level=1,8,0.07250933453162203,189,45,e39d303185efaa32923cb420517c9cb48b3de0711942a2eb8e61ce3ed59dff64,b7d2a0d2cdc7bc3e1724fa0135a494542e0949f9f5ad233bf7104d0239463ca8
wavelet,yfxyg8jm46,cgtnjyggtm,wavelet:haar:low_only:level=1,8,0.11099994228380733,185,49,1675aaada7ca549f43dee21bc14af2d005b3dd30c0f9bafb7a92bf59b7f34e6f,aef13eb4e2078555d9ad4f112290505a115bd24b74f4a6804d843cfbadd44823
wavelet,yfxyg8jm46,w68dtmpfyf,wavelet:haar:low_only:level=1,8,0.10075934385739704,191,43,6561bc2c7e4eaedbdb2c1805c43ce2ee5f87bd88b630f4638aff1c19fd60f6fc,e3ce3d565fe5ededa1a759f8122a22bb39e4dd997d9d9486801616a2a7e80678
wavelet,yfxyg8jm46,xcmzfsbd9t,wavelet:haar:low_only:level=1,8,0.08689944947525687,175,59,248b053418d50479c19fa5fced2a0724632cfe0e147484e5b730de94a7784fde,27c6fa9be7fac5c140b0c33e9fcc8fe81a03921112ef43a342949ba3981cf4e8
wavelet,yfxyg8jm46,ykhs7s2dck,wavelet:haar:low_only:level=1,8,0.052521086411043826,196,38,a3f83991fc529cad5d091c24b5836a272a855acd67f970accd699968c53a46f0,e27dc4e9df3c10f6d4b4a78930d4753509b7791a5ee1db25ad5c4f4aeb9e8c7c
wavelet,yfxyg8jm46,74t7kcdgkr,wavelet:haar:low_only:level=2,8,0.06560688035104525,189,45,7de72bd97a7a03587018a356a65e38d48f8908f83efcd4ad8203d39adb3c5c4e,7f566716234453ec687ec01237050fcc0554b04e0a88460b65a8f11b563b1942
wavelet,yfxyg8jm46,cgtnjyggtm,wavelet:haar:low_only:level=2,8,0.11196835550769718,185,49,b771b739bcfcca0cb86de1297ac29f8b926d592eac92f2d61d1232b8a43d83de,c0f7a5c6d037c444f2b1c3dd553c7173e48f4b242b841cb9362d5ba4c634117f
wavelet,yfxyg8jm46,w68dtmpfyf,wavelet:haar:low_only:level=2,8,0.09735186157512862,191,43,7162adc4d1a5a44cda340167565395f767435b495240d0375d2a1a1cebc358bf,28149e3f8b9742fc8a58e6de3442a131d6a9a009b0d6a588eb58530a41ae8834
wavelet,yfxyg8jm46,xcmzfsbd9t,wavelet:haar:low_only:level=2,8,0.09307661876463678,175,59,3ac7e148b3ab9ef5714955bf36fad67b0e447fcbea9763f0f0c7891423dbd7ee,36917899b7fe6e9d31780cebbd705a04f9a013e20632d0a65413004800e4d59f
wavelet,yfxyg8jm46,ykhs7s2dck,wavelet:haar:low_only:level=2,8,0.05316689277218522,196,38,7619395be7884cfe9021dacb6db4be43c661974acd615505147fdab888dd9687,1809742120b22fe355ea832490aadc47c671b0ab6a3e19bce2acb3dfac666a5b
wavelet,yfxyg8jm46,74t7kcdgkr,wavelet:haar:low_only:level=3,16,0.07591732564298026,189,45,f40271e78e77b2d8328c892b1ed3bfe1f3ed2b8097186f35109701d754e2a141,27cf6de99346e29d5fcda0815c80cd30ec5949123f3aa0bba8b60bcefbf696ea
wavelet,yfxyg8jm46,cgtnjyggtm,wavelet:haar:low_only:level=3,16,0.11980019585803436,185,49,405634267973b3443b1229b60753a5ea88814d9197a3016058a7225428b7e2e5,4453cf49b6d36aec961a1738bd2d1791686435a70283a7333643e7bc5291eb53
wavelet,yfxyg8jm46,w68dtmpfyf,wavelet:haar:low_only:level=3,16,0.10281370603191592,191,43,6fa2980baf7dcb95bb1399170446429c44c2abf9e56d8186cc8756d57ff86c4a,3b094dba93cab7fafc7109015fb894fe2d08fa0095a4fd2af32efde8782cc1a9
wavelet,yfxyg8jm46,xcmzfsbd9t,wavelet:haar:low_only:level=3,16,0.1079046865830826,175,59,64705c949de6ba214d6259e2484f8df0952b013e623290e9dc2fa28329c5eae8,6e909653b4bdab28b427b179a2f8243457934deefec3d09a1349ed86d2702e17
wavelet,yfxyg8jm46,ykhs7s2dck,wavelet:haar:low_only:level=3,16,0.06509628167872701,196,38,3b4c0c086e38bd7ac2af01e2f91c861ea63ac43973621f5f67519294762c95da,7dc83ca4ec88754713993420446cb9b3cb0f269a38a6afa9dace48012674fb19
wavelet,yfxyg8jm46,74t7kcdgkr,wavelet:db4:low_only:level=1,8,0.06884926998735412,189,45,24f5d99b2dc411109161134dd76a06febd8a14f1a636cce4ea4fa8fa2ffe68f8,df43b7335c5d04e5936171873010526b6ea156dd2dd17f4277982f4265173351
wavelet,yfxyg8jm46,cgtnjyggtm,wavelet:db4:low_only:level=1,8,0.11087415546003807,185,49,eaf9e2bd5bfa880db8f5ef484f2558c898e1ee2a198a2c39cc08e9fb0003eb26,cad250854943d202502c5b355043b98c01e8c6f22a4399f7881c6c474bf32dbd
wavelet,yfxyg8jm46,w68dtmpfyf,wavelet:db4:low_only:level=1,8,0.10003914714050936,191,43,3701b105fce032200bc491cdaca6a88008fdcb6dde27a575e2ad00ca9dc3d219,bc85d06608a84e540381660a7e9b2eb239bf54d1a802565dc0308202642ef4ac
wavelet,yfxyg8jm46,xcmzfsbd9t,wavelet:db4:low_only:level=1,8,0.08596663250873889,175,59,736476b4d89f3e3d992c4525c7b9ff42e851f21029b8a3b309861ef87836ba52,72cf72dd930bbda5655f4202409aa1b7ac1498f9372fabab5c699631687b8a75
wavelet,yfxyg8jm46,ykhs7s2dck,wavelet:db4:low_only:level=1,8,0.056455059098366706,196,38,915e7cc34da1374d993c8028c1433e88dc7b4b24f3aa7bbc7071b3afaf080705,39a76a9ada0f471051c7ae302a5c6ca246d806228edb7b33a17e9f868b946526
wavelet,yfxyg8jm46,74t7kcdgkr,wavelet:db4:low_only:level=2,8,0.06774563637987316,189,45,24357c79c4f6f43e86947e676cd1ad49535735ad323fdc5b79db9d143e45191b,339525abc3fef42ddc7bde5fac5c6f4b2fe735e12f851e75e739dd7653e302e3
wavelet,yfxyg8jm46,cgtnjyggtm,wavelet:db4:low_only:level=2,8,0.11092519239493481,185,49,f53cd44d082bc1c22a8ecbbd8ed1a7ee76f9902a36584c4713c7d0f8135eda72,91f602c4a888bcf7f46675ba8332069fae28386960ed5c091107e9e694394002
wavelet,yfxyg8jm46,w68dtmpfyf,wavelet:db4:low_only:level=2,8,0.10078195332901604,191,43,fc3af2de162e4840d80b3fa0b9a9ad2e760a54c60ac364a874ab662990224c5b,b66afeb68502c33a375f00e01570111ce01561f686802494360e314f91894141
wavelet,yfxyg8jm46,xcmzfsbd9t,wavelet:db4:low_only:level=2,8,0.09074558012095046,175,59,b43262e352d9985fa0a7a5f988f842bf856f1c52d1b83202aa8bd79115714935,0b289d2562af19977afc3e22ed47ce828ba2f17488b8bbb219bf52a6c755cb25
