method,seed,outer_domain,inner_domain,pca_dimension,mae,fit_domains_json,fit_sample_count,query_sample_count,pca_state_sha256,ridge_state_sha256,state_sha256
original,0,yfxyg8jm46,xcmzfsbd9t,8,0.09538243196402413,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,59,4fee3934b9079dfdbc23746ad110e930e93e386aafe30c466fe9761202e2c4de,5312dacce2d548d56b4004c99e2cc175c653fb0f2831b435b8cdc076dca664bf,f6f4549af449b37080eae46ecedb1c0461332f819c15bdd8efacf0cf15460e8d
original,0,yfxyg8jm46,ykhs7s2dck,8,0.18452842400355646,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,38,a8793daf9424dfae73c346c25120a0627450c52ce64b36a752b0372ea0881238,0c30df892549d533c4b34dd0ce00eb2a47f7303bda25f9f68c61446be707ef16,8a790d982e80c1113f724686b86ffdbb3dd029ac2fb5faf2ea4e47f893aad6c2
original,0,yfxyg8jm46,74t7kcdgkr,16,0.06603360700964045,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,45,c3540fdeed013bc2acdb62c38a7912a28e2b18f04a673732c75f19f7e9dd915b,72048b3284a6f451214bbf03c5a28aca4e093c04d6c26ca0e922be8c13e75dea,b7b661b0803f407f6a4425dd8999e13aabac1e4bdd90b1d627bb079bca50f022
original,0,yfxyg8jm46,cgtnjyggtm,16,0.11613217809281674,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,49,b9992c6f0fdd31564940b5bd5e38db99f39bb4e7c4d4f9f013cfeeb6cdb9c767,cde75dde20bd017941b68a000af5eb64214619c54da48b93ebb49c89ce216880,f9a1dc4d7405fa0ddf0de4614c1d08b787b9d6c932d2b2b00bfd3b0acd0f9c2f
original,0,yfxyg8jm46,w68dtmpfyf,16,0.09341150210611734,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,43,30106aaf38243c4e7c7edcdbe787c48b4af77c4da4151119e2a29b14cd2f42e8,6d86dc5e5be593e154ec2f6cdbcf3e57dc9b9940fbcf093a274902924c4326cb,b20bb827a65dd686a530968788c4438c7aec6b8030df4cc26ba35c7de820f9c8
original,0,yfxyg8jm46,xcmzfsbd9t,16,0.11024770509247307,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,59,f74832c81476c185f0c1373dccd89e82a7da538b623015809452af7a840e4933,57d98fe93c1cdc4589e65dfcb9d077eb30c2c8558f9e85c9684d7d39996582b5,be8a3a10caee8cda6fef57aca0bbf46361ffa0f033e8f8671690ac34d8d52b61
original,0,yfxyg8jm46,ykhs7s2dck,16,0.19047076394515378,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,38,04cf93070c01b7a65d2ae9d42c134ceec735750d7258d399465bab282124e909,1a53c8b937ce75dfaab27ed8a0f6a787cd8ab93d54e64431c38c1a26c54ae246,f6319ad31302dca0a48e24fbcce904ea04af7dff354a6ffcb0f2331cf4f556d4
original,0,yfxyg8jm46,74t7kcdgkr,32,0.07677027052712185,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,45,6b8f308566932ea404ac40045a7b5122eea61d9b0dd7ca85477308bad09d9f48,8bf17754e63690973958cee6002f656224d77948afa4fe8b42ab3a1b817c68c6,3bf66606fb31423b3ff932be760e157805191ee63c212b0947b0372522a05357
original,0,yfxyg8jm46,cgtnjyggtm,32,0.12219819518382231,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,49,eb3e8038ba35860d16f727dc22059e48498d04ad7f2ceba7dbf95da6462ee5b6,24ff103adbae22767170e6736bfdfca8669ab2c79e8993608fd2ca0655751bd0,bd8472e0a73441b1197e9a413a7e0f9b55061aa2887e01f41082c62681b4951d
original,0,yfxyg8jm46,w68dtmpfyf,32,0.08777643098338817,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,43,768692cb2b2eac0df60e39aa0b824a8e13f80b62be90cddcc5dd62bd5d7ecd16,fa68d937e764b350c60be9fa48bfd224050a264ccf6e1ba68a63cd6b1e06b77a,eeec70a57925446ca8ed4db037286dce7ab6bc6c17afbcf84d46bd302d13db5e
original,0,yfxyg8jm46,xcmzfsbd9t,32,0.12162836165358686,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,59,926df59649bafb7ecc934c7830501f236a0712fc3c6233f4c21cf9c2701698a1,0902cd91966ec7af334a4f65cb71e5326b69890ae5affe7e591c8063e5d68cd1,2dfb9d3b9bd7e763b34723449d79ca45041edecde9d5a8dfb6c34e19ed22eada
original,0,yfxyg8jm46,ykhs7s2dck,32,0.21144371394197076,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,38,1733de6025741e2b4dcd63a257a54b4ada06e0f9516fe639030c671acf13a983,db9a6958935b7a25c3ad7de84076ea00cbc7fad0b08c825cbf663de6c0d8c025,c1d47d941549797e66f660c3e38b7c8a2cd08a0db5c834bc423245e61e1c57ab
original,0,ykhs7s2dck,74t7kcdgkr,8,0.07806290820097948,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,45,2049944588e08f4c1aecf0b19baed3ab310406bc9eeab5205ceb9ec6bb108ee4,7f7aac8e8cea027ba17e84fab0f5559ccf42ae4055d647e7e3c0187547d76c9f,d8ba4278f1a64c2201badaa0a520fabbf89548e42994b0887a779ef2bdad2abb
original,0,ykhs7s2dck,cgtnjyggtm,8,0.12329186305208341,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,49,53519f3f7aed45434ca6254b87571efb91587f510258ddb10b86a0dc2d099207,570213bf6e73cacc7616f4727c2f73165ee2b185761932c9b36a7ef137ea15c5,0e3481f00b77757fade643e360685b0e110f8e0c1f6d0134d54d03eed2a1707d
original,0,ykhs7s2dck,w68dtmpfyf,8,0.1090426439810888,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,43,c80bcb42d66908801cb2aa6f3d6577288ed9f5735b45d90ca3bb695498b7ee9b,927c25c193875915c00391584fac5e64eca2a803470716307bcca774d3a854c7,9ed3c0b4691130128b1f49d765c78587204eabcfedfe06b811d91addc3012f45
original,0,ykhs7s2dck,xcmzfsbd9t,8,0.08507594193226223,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,59,1500d548958e174bf498cdbb2b0a61388d60a16337cd6dfa8f29c795366f2cae,48e48d90ddb0d4d189ff6b17e7be4f1c5359092ace29c444206072a1c1ba2504,c94be3d7798d3d224a38594b6ba4e43956cf1f69e8a9557d2d3a474012fea2b1
original,0,ykhs7s2dck,yfxyg8jm46,8,0.1231543497393415,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,42,74b95e8166d015a9b1f38b3b2d8c9cefd2e03a4e8f260dc08444385743541cfb,0c30df892549d533c4b34dd0ce00eb2a47f7303bda25f9f68c61446be707ef16,569196138d206a36d50b5ea04116dee84de31cd084f15a070559d88bae9fbbdb
original,0,ykhs7s2dck,74t7kcdgkr,16,0.08449077440907199,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,45,3cbdb73c2b7c29a8ec32b4223b392dd007d9fa7e96d1dec55a7b4a9cad8db8aa,f639a472544a6dbb357dd7ea3960e3f866b8d44a806614c191558bf8c8ea31b4,66b9be0d0f6158cc94b7e0c328aa51cfcbd83c3c9b93c4be748ab321383ff4f2
original,0,ykhs7s2dck,cgtnjyggtm,16,0.12144407242560806,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,49,3fdd6591a0d14209193da2c4825f9e42b2eb010802ed00c0361a7f51ccf8afa2,db9ed112f4c5c1d8cd0cc4614de57e668e6a8390b67569d3070f7e6b99e76a2e,aac839d7d3ccc440065998304e8ef40c7b6ae3c810c738e9303a63fb4ff68c74
original,0,ykhs7s2dck,w68dtmpfyf,16,0.11497317986286469,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,43,149b0317d3a682a63622789b5648e747734c93a2a079a7e230bc34fe4140a248,0a08622a4916eb5d34b336bf545e46b75d4f513da1c7676fbb773f12d975a709,b448fb82b7c09a49896efe2ba8d9790bd408056c36e9362a6d1ab5e97ecbc6e1
original,0,ykhs7s2dck,xcmzfsbd9t,16,0.09010999642572344,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,59,cb276b3e6828e9a6e5300c3edb465a02286611168112404fd6d436d26eca0d09,34e074c682ab1a16835b41165dcb82e2e7860eb8368e584d53e2cf2ca9e7dfe4,d181fb35e6968e93cc44e43ec9860c406527aeb176975e6ac9c4c9a9fe7e81e0
original,0,ykhs7s2dck,yfxyg8jm46,16,0.12851193188605836,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,42,33bbb5c69422b7b99530d79b696affec8bb96cd5d8fb7be1c654c559e57132d0,1a53c8b937ce75dfaab27ed8a0f6a787cd8ab93d54e64431c38c1a26c54ae246,34cac98bca9fdea733952eaa484629e9310537f7cc0242f36596790d6450c9f0
original,0,ykhs7s2dck,74t7kcdgkr,32,0.09370221132258535,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,45,6f0fa88d0be35556bc04c3eca9d44afcad3aba4a744cff21e0318f42eeabad43,b78b8c028e7a8955ebfa8b97999e295ca83534fcc022bc78516c94d494ff65b8,6ec6f592a98ecad31b3351956ff376f3db1c407f759c5ae41fd87000c1d57828
original,0,ykhs7s2dck,cgtnjyggtm,32,0.1265349933041868,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,49,a34de6c2e5c679f49502f14ce7307b8e40c319e94a60998772f528551620b0ed,8e2b593bd44896c3f951d04fd04a87ac9d921efd4b2fb07bfb87e7e9221f2e84,dff2c8e87c598ebe2e61f2ed7a7b29f523ccfc76ba03087d367ce28b5f465721
original,0,ykhs7s2dck,w68dtmpfyf,32,0.0960850268496574,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,43,8831742f71ffd340c39fd571bb14725f734cdb3bf8f6856435efb156a9a7f118,09311976c592bc5d69daf258625c824083ac1a136d439917c89c614b86be6c6b,ac11e8a00ba1b88456552b834e6cca246b2bcf91ebd837ba9af722da99fd565a
original,0,ykhs7s2dck,xcmzfsbd9t,32,0.09997113586079068,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,59,ad272d08e4bb89a05aa50f1bb852a00cde349f03edd33275e2b3bfddf428b4f5,5356d3d1269f11fb2ea7498346b732ec6364093e04f109192bca13e4261da278,9f7596c1797103d21bf85de1375e2feebe502d0ad4327e5e0d297e40a58f1c10
original,0,ykhs7s2dck,yfxyg8jm46,32,0.13162852411615797,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,42,54ffa58ce9e4c1c4e9066ff5280f4ddba8a8aab2a830137f02ef2ba6d27e7b37,db9a6958935b7a25c3ad7de84076ea00cbc7fad0b08c825cbf663de6c0d8c025,88bbccb1ef6fb0d97a3f05817cb3b7f2b06609817ae2d8c2710fbd9dad6214d0
pixel_shuffle,20260831,74t7kcdgkr,cgtnjyggtm,8,0.13968913351674145,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,49,171b15255705832e837c8c8d6d43a876f883522a1bb87de54a68a4eec1a437fb,f79df27d8e24392ae27fe905202466a468aae0cfb355c21654ade642246520e1,57086e5dc1c62def10d155313e619d6cb0ce12f0b87a858d3bc080f53ac7d279
pixel_shuffle,20260831,74t7kcdgkr,w68dtmpfyf,8,0.13710411692765156,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,43,bb991240feef0d8949c01c69bb2d901e6092c95908e8eb061e3413fd2941f068,da801649fd7fbcb9022030d3d07adaaf9463e80ccd795f78fc9722e23cf36ef8,abacaf45d752aa96a84ba159cec0f111d1fdc2fbe2842de6da3cba625727a167
pixel_shuffle,20260831,74t7kcdgkr,xcmzfsbd9t,8,0.1670905672880441,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,59,ba5e752612e9c1772c7e202c8224410c18a27ef144a4bd38fd084f425707c14e,80d1afb2be6af54395bfe2aff7a3571cd4cab7305fd1e8c6ee8af1cd45b64d7a,b9b56157c4d89f41b067ffc8f13a7a5b4a80ae7af736723342f7b47e2c218cbc
pixel_shuffle,20260831,74t7kcdgkr,yfxyg8jm46,8,0.14958699469936224,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,42,f8d47e3fe40f18bdb96c31d48d25d151ec41de09c359a1b9a4944bd332d9aa82,60e45351c6732cf335f9e6506b90927fc35891f5bd5769f4d8f4b44c3cd4f3af,56c18dee5f1d8b8008027c2efef35a3f9aeb1b9127d61ecfe8752ce2e5d9bc26
pixel_shuffle,20260831,74t7kcdgkr,ykhs7s2dck,8,0.2778595964142503,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,38,4a1148aaad61a51873b80976abd9eb4b7b3f8a0e3a1f9925205d62872e064295,f9a54f8703193a17f75c63be0cd1f9e42c00fdb75ee7c2779797fceab8e584c8,ba966ae849893b51c2ab80a89769a2d1a5622e4500acf73e84baf54558f06e7b
pixel_shuffle,20260831,74t7kcdgkr,cgtnjyggtm,16,0.13787869308044187,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,49,5d52f2121135d167f90ec6462024ef6d1dbc5bfab7670d373f259d62259b58fc,1050e8b4327137abcb13ceb2aa178dd09f48b1fe190943cf9956443227bdd59e,f7c4bc6d4c5a519f88bd3283de1fc44f8c45d79a89da35d949026f2a2547894c
pixel_shuffle,20260831,74t7kcdgkr,w68dtmpfyf,16,0.136668487848479,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,43,6c832a5ceb81584f1284aa44fbf5ec4fd456a8d2cb4541f07de91a7ebaecaa4a,df827846bbc1fc55c1003be04fd6b7a8eca5f0a60e901afd43c6c009610a2669,be75a3156652a67bf3e4b4a62da0e341afe67b70de16e17604e40ba95fbde0bc
pixel_shuffle,20260831,74t7kcdgkr,xcmzfsbd9t,16,0.18029530181450298,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,59,fc49466fd019751423df2c1e746bbc060f0747e542d7cb376bc87610201b664b,0df4a1885332a85d612b4d92afc0034faa2ba45b0c0e248928c1cab146b2c040,f858fc971db163e152a2b20d2ce3afac8edf86e3b72ed1063bcd36c62a25ce8e
pixel_shuffle,20260831,74t7kcdgkr,yfxyg8jm46,16,0.1560586046129088,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,42,857ff7b2580c79b17c7a220999ce299bc4dc979f18a56729d66b2ea129644387,3071e8e9382e3379fa86c4d258152e1cb4b7c21ae585c367db245ed03e40c49c,172d2b44b60296a76f30ddbc32e6a3859d7be45da0e4e913c78df72d3efcc17b
pixel_shuffle,20260831,74t7kcdgkr,ykhs7s2dck,16,0.3101181488268742,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,38,dc5a32b9b4548a38bd6081a7253653eb3add84546e1dfab0a278f90743b98e08,a0750e2b37c0fe6e7d8b5cf84af745f916559e5129be9b17fd328a67a93c3499,6aab099266212ddcecc234c1d0bd2d3e53f6148f256e228a920196fec895bfbf
pixel_shuffle,20260831,74t7kcdgkr,cgtnjyggtm,32,0.15145126635147108,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,49,bd5cb378df213a79fc888fb6a3701e9d7d2182d5b72681064d297996895d3456,031159b4919017342444e1f6961f787409a552a9779e067571db9e5ff9c4289e,2379c7c36b586f7b98f0f18a47e951535c530e6306f5b77811f4fc605b8232df
pixel_shuffle,20260831,74t7kcdgkr,w68dtmpfyf,32,0.15148401835768732,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,43,0b2c4242a85c7835d610a0c3c8b8269f6cdb7b01d63ce411a9a5e94258645cb8,f1e0452fd96ed15c6987b088e14171b6ecc20b6e8669fdb3633babf0c633cd27,e00bc77e006245faa6aebdbd1a5e967ff3497cec8c0f889e26ac0c432a34a97d
pixel_shuffle,20260831,74t7kcdgkr,xcmzfsbd9t,32,0.16515889501587533,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,59,1434bfc8e07f031bf35f430b05db124433eeb6e99c50f0d13178573c4dd43caf,e6f01887874037ac773c4a857b6eb854dc22f4e013a676370fd65e11cbe99789,97c61f3da8258f9ef8883b4a7f29bf24fd4abdc2738f3bbdfc4b8dd9d53c2b9b
pixel_shuffle,20260831,74t7kcdgkr,yfxyg8jm46,32,0.16532345037012303,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,42,88680e77f9d17c7cd805b7ae9648949fec43bedcc4228576c91eac4fe6101689,1bc4069592e39cc2a4b5b19d1bbe88786cecdb275ebe9c2cae48afab3cb7bcae,d42dc90d11763e4da59a67bfb3d2e0e878df10cfcf5a52b08645789a1d5735c0
pixel_shuffle,20260831,74t7kcdgkr,ykhs7s2dck,32,0.2050726735645078,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,38,f724dba7c041e76f7f6ed91b0fd5394427c1c086368fc3fd1ec1798096f88b6c,4b73ba002d4f557e73a71712f50aa4b076b1dc27227fa6fcbb1d6f5c02739a62,5ceec4a13d967cf7741ae94c7f323897cb5df179f4ef59c58e04cd0d68d6f685
pixel_shuffle,20260831,cgtnjyggtm,74t7kcdgkr,8,0.22449999614022653,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,45,acc50d45ffd1e0a7065b797aee906dd8bde210b5c67f7faf7120a66443b19ec0,f79df27d8e24392ae27fe905202466a468aae0cfb355c21654ade642246520e1,7d77c9922c77181a999aed31c3dbc86d48e972ec054b80cee64a6934a1a7e594
pixel_shuffle,20260831,cgtnjyggtm,w68dtmpfyf,8,0.20891991352346412,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,43,96e6eaa7f30079ae3ce57f8b91a4cdbaa9ef13a419f514896ec084ac7d4fd8a4,855b019210f0e6132d42560166ef101afe74196a6dec510ddc519aba399a7cb6,d8a3d3a52a1272090aa0e20ff305c0d2afbdcaa5de26f4319c8e5f53f7f537f2
pixel_shuffle,20260831,cgtnjyggtm,xcmzfsbd9t,8,0.14386019178766654,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,59,f9cb4ffa37a8dc92b839e7e2063f07c9ce5e5ca85af6e0f7b14250757b56ceaf,fb2c4deb6857ee413de9bfe827bfd02409f09834027efe5efd542383c1723cef,655fb826a96ac8708128d4c4082618b41ae5d003e95691c181c0a5cb8f40833f
pixel_shuffle,20260831,cgtnjyggtm,yfxyg8jm46,8,0.17943337538519075,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,42,a2176b90d41a64f90b7595098c69e258136f54a3638b85f54c9ede63e658092e,04d6c38f3bfdc5e8c38eb9b147d6574e77d9992babcde44911fd776850002fff,59d5d6dff7ae8a38ccecd19d014909c2fa5f5ff6d36d4916c6674b7e5844954c
pixel_shuffle,20260831,cgtnjyggtm,ykhs7s2dck,8,0.5300819033196419,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,38,4c94d087bb50e8d2d915bd4fd4f5367f633d80115d36a304563c12ed1cb11eae,045cce0506fe5a3f90cf99552a23f8e9f2891041d0c104e90bffead0f2ecc7eb,a2437fdf551911eeb43a436a6c5d901f143361f50730843ff5987da45a120e8d
pixel_shuffle,20260831,cgtnjyggtm,74t7kcdgkr,16,0.21177890343863923,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,45,6eaab594d89c59f69fe53efce405793fae0c316043a47ead86c092e1df3d8099,1050e8b4327137abcb13ceb2aa178dd09f48b1fe190943cf9956443227bdd59e,63ec9c213de92a15b31247c65911c0d189c7c4169a8c637362de0c055282c3cf
pixel_shuffle,20260831,cgtnjyggtm,w68dtmpfyf,16,0.20941095135150223,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,43,ecf377f35e1793bcc076cf1de74dfdce1e66cc69d1259e1a0d5fc5d0dfd9f883,77a0974c22fcb74ebb5d607a47b24ddcff9f70cffe50b4355578d81ef5961388,b6ff34238747df7637403d551433361a9dd57e4a6aadece97c80128530555069
pixel_shuffle,20260831,cgtnjyggtm,xcmzfsbd9t,16,0.13187550201048406,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,59,6196a1d8c984948ffa4db3f47e1f522c5424b64cea7c9093e647ce85d30204ef,39633debc4552dc6ca68307cace2ffa8530cd49c2d7d1a7ed1008f82362add3c,66837200dcc9244c58b228306ac2c95113f658b13714d3424887ade5147f9cf0
pixel_shuffle,20260831,cgtnjyggtm,yfxyg8jm46,16,0.18046515658077822,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,42,e0b92daa4a5a47af613e1e7bf4c2b02aefc79c0110ee2ad11f3e6fa8382033f0,3386a5e7d4d7640ca27a2e401d0ab841fe602bb7ca7fa709cc7e88ee44abae90,11945433c8e24d412b1f965ef9076a5c2e1c467ddb99d9b46692d088cdb804ef
pixel_shuffle,20260831,cgtnjyggtm,ykhs7s2dck,16,0.504088088447851,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,38,8ed6990e84a3cfdcd5d3dddd2a77d877f153a71d44102874c7eb1c4a99ebdf04,51ee32f2382eeaf2192006aae2611c99491e2570d3345cf98c8c02282fb37952,1b9f3087fa586172cf2d09bf365e36f9c4d23e968f2db254d9919bdf5df4114a
pixel_shuffle,20260831,cgtnjyggtm,74t7kcdgkr,32,0.21447567221225436,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,45,8d5dc1ba9b573380cf2cc5080e86acf79063adf3497b93143797ac638151d958,031159b4919017342444e1f6961f787409a552a9779e067571db9e5ff9c4289e,95d53c6867e35cc85c31d2b3f9b837007a2cfab84df87738798ea14cf17bdf19
pixel_shuffle,20260831,cgtnjyggtm,w68dtmpfyf,32,0.21191578857676868,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,43,40bdbe54b3fdd277d3b9301fbbed6f5f0f45a09b884aed93bbe2803a661ec297,96d83c341f5a86953bf222d50bb5347f4fd2d4dc58ca4930d32a537e1351f323,0ec9e42dd565a6feb1c4d55b2d5889c88fc7e3dd527cb7dad58e7b9126608e3a
pixel_shuffle,20260831,cgtnjyggtm,xcmzfsbd9t,32,0.14534988393562154,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,59,f88d19d29726d26a3a6cd5bf271305444b10911e630d216673b0e73f288b8ef9,f01c7322d47aad17568bc08163e7bcfd0d80d3350d8d9e0f94316f2dca976a5f,4e7e073db622f4c87ace720445f3e50861cf7ebfbe5233b01a582d3da2fb56c8
pixel_shuffle,20260831,cgtnjyggtm,yfxyg8jm46,32,0.18322179705009972,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,42,f1e730024431c24e8a3e86a6b2e46f32a71e27a80628473bf3791a55b33c1b29,7a6774dcc4330e4b2b4ddccb7791167511c027536e5a97463c8392ab16961eb4,0641e628119af5712ca6401ffeaa4cd7e9f07aa283fd47bcb844e064f1f33ec5
pixel_shuffle,20260831,cgtnjyggtm,ykhs7s2dck,32,0.5266741938121617,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,38,553e01cd2d4b6ba99ba0e60af9fd5f11b446620fcc68367204a43d31987d92da,84e768e94ff7efeb8fa6adf9b8bb7794f9711ea708097cd39c4db008d35cb5bb,391821532a065ed03ce2904bcfea1c47d392fe2e3b7296a51999c4ecdcf31770
pixel_shuffle,20260831,w68dtmpfyf,74t7kcdgkr,8,0.1702733906534488,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,45,8a663545d8e7c18893197544edcbe4a1a83ea3c63d2ae8d5b0fa09fa42b45a29,da801649fd7fbcb9022030d3d07adaaf9463e80ccd795f78fc9722e23cf36ef8,7d3206ed03478cc8bb11ffaeca6f1cee8e0b2a0e48eb67b73068fb3bc7884653
pixel_shuffle,20260831,w68dtmpfyf,cgtnjyggtm,8,0.20094113274822525,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,49,643462727a7891da1de2ecc7009d33d8ccbd05663c24794c436dd5b0c8fe908c,855b019210f0e6132d42560166ef101afe74196a6dec510ddc519aba399a7cb6,af2bc9a49086d13e5d4b7587519027e470b222b6e7fdc2bd3eb93c427609dea5
pixel_shuffle,20260831,w68dtmpfyf,xcmzfsbd9t,8,0.09341268361975838,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,59,a161cda42817b0f2ef17d3719d17fcf390a0cec6c62fdd3e097c2d8cda6e703e,ae9523df28492867c3305f6fcea891e2af939e9b42a9b71c199e71a2107c2889,4e98bc472460478646543bee821262bfe421ee8dd5bc9f6e633c4dd05e1867e3
pixel_shuffle,20260831,w68dtmpfyf,yfxyg8jm46,8,0.15198753484566735,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,42,6cd1c96d8c6019e1602eabc7b7745d71d04609d7d996eeb29277d83049ba7b73,2d84de6b0c05e98ec23fa8cee67e1131cc5a1bfa0fb2652959cd79b6734c289e,f636bb24e15790b0aec2b6389a5398f5e21b530c04becb64868ed5068b156362
